
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
      36  0.30210E-004 0.17360E-003 0.13004E-003 0.21900E-003
      37  0.10407E-003 0.21930E-003 0.18442E-003 0.30485E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      38 -0.10450E-003 0.22791E-003 0.11186E-003 0.27455E-003
      39  0.11627E-004 0.27494E-003 0.18019E-003 0.32893E-003
      40  0.14741E-003 0.35291E-003 0.25725E-003 0.46093E-003
      41  0.32798E-003 0.84690E-003 0.63880E-003 0.11103E-002
      42  0.45780E-003 0.74963E-003 0.50206E-003 0.10117E-002
      43  0.51972E-003 0.85814E-003 0.56368E-003 0.11508E-002
      44  0.51907E-003 0.92230E-003 0.60600E-003 0.12196E-002
      45  0.47016E-003 0.93305E-003 0.62939E-003 0.12197E-002
      46  0.39874E-003 0.89962E-003 0.63817E-003 0.11728E-002
      47   0.0000       0.0000       0.0000       0.0000     
      48  0.49557E-004 0.12402E-003 0.18555E-003 0.22861E-003
      49  0.15361E-003 0.38190E-003 0.34591E-003 0.53768E-003
      50  0.24822E-003 0.62779E-003 0.49219E-003 0.83545E-003
      51   0.0000       0.0000       0.0000       0.0000     
      52   0.0000       0.0000       0.0000       0.0000     
      53   0.0000       0.0000       0.0000       0.0000     
      54   0.0000       0.0000       0.0000       0.0000     
      55  0.21859E-003 0.33395E-003 0.28434E-003 0.49006E-003
      56  0.18239E-003 0.39353E-003 0.34500E-003 0.55422E-003
      57  0.30046E-003 0.66117E-003 0.49329E-003 0.87793E-003
      58  0.35683E-003 0.68998E-003 0.49227E-003 0.91963E-003
      59  0.40112E-003 0.69283E-003 0.48220E-003 0.93458E-003
      60  0.40542E-003 0.64249E-003 0.44962E-003 0.88279E-003
      61  0.35742E-003 0.55104E-003 0.39645E-003 0.76718E-003
      62  0.55323E-004 0.12583E-003 0.18349E-003 0.22926E-003
      63  0.62608E-004 0.12094E-003 0.15495E-003 0.20629E-003
      64  0.79581E-004 0.15075E-003 0.19217E-003 0.25688E-003
      65  0.61818E-004 0.12875E-003 0.17973E-003 0.22957E-003
      66  0.21307E-003 0.40621E-003 0.34629E-003 0.57474E-003
      67  0.25837E-003 0.44072E-003 0.35677E-003 0.62312E-003
      68  0.26956E-003 0.42800E-003 0.34318E-003 0.61124E-003
      69  0.16083E-003 0.79017E-003 0.62132E-003 0.10180E-002
      70  0.27477E-003 0.80485E-003 0.63630E-003 0.10621E-002
      71  0.23184E-003 0.78038E-003 0.63259E-003 0.10310E-002
      72  0.19535E-003 0.77680E-003 0.62810E-003 0.10179E-002
      73   0.0000       0.0000       0.0000       0.0000     
      74  0.30540E-004 0.11777E-003 0.17819E-003 0.21576E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75  0.71626E-004 0.36168E-003 0.33264E-003 0.49658E-003
      76  0.11549E-003 0.58775E-003 0.47524E-003 0.76462E-003
      77   0.0000       0.0000       0.0000       0.0000     
      78   0.0000       0.0000       0.0000       0.0000     
      79   0.0000       0.0000       0.0000       0.0000     
      80  0.43987E-004 0.11838E-003 0.18398E-003 0.22315E-003
      81  0.39166E-004 0.11559E-003 0.18178E-003 0.21896E-003
      82  0.34986E-004 0.11561E-003 0.18014E-003 0.21689E-003
      83  0.12893E-003 0.36664E-003 0.34290E-003 0.51830E-003
      84  0.10812E-003 0.35753E-003 0.33929E-003 0.50462E-003
      85  0.89664E-004 0.35650E-003 0.33617E-003 0.49814E-003
      86  0.20693E-003 0.59908E-003 0.48865E-003 0.80031E-003
      87  0.17292E-003 0.58165E-003 0.48438E-003 0.77643E-003
      88  0.14357E-003 0.57875E-003 0.48034E-003 0.76570E-003
      89  0.12297E-003 0.41154E-003 0.14965E-003 0.45484E-003
      90  0.11406E-003 0.81820E-003 0.60777E-003 0.10256E-002
      91  0.64560E-004 0.83544E-003 0.58532E-003 0.10221E-002
      92  0.21068E-004 0.81886E-003 0.54934E-003 0.98628E-003
      93 -0.30233E-005 0.76106E-003 0.49842E-003 0.90975E-003
      94  0.29562E-006 0.67349E-003 0.43465E-003 0.80156E-003
      95  0.27114E-004 0.57947E-003 0.36356E-003 0.68462E-003
      96  0.65605E-004 0.49835E-003 0.28937E-003 0.57999E-003
      97  0.10122E-003 0.44195E-003 0.21727E-003 0.50277E-003
      98   0.0000       0.0000       0.0000       0.0000     
      99  0.21353E-004 0.76227E-004 0.44759E-004 0.90938E-004
     100  0.35926E-004 0.18154E-003 0.82410E-004 0.20258E-003
     101  0.69974E-004 0.29402E-003 0.11614E-003 0.32378E-003
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.24854E-004 0.12133E-003 0.17480E-003 0.21423E-003
     111  0.18745E-004 0.12390E-003 0.16890E-003 0.21030E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.13266E-004 0.12274E-003 0.15916E-003 0.20143E-003
     113  0.98206E-005 0.11705E-003 0.14511E-003 0.18669E-003
     114  0.92438E-005 0.10789E-003 0.12724E-003 0.16708E-003
     115  0.11338E-004 0.97435E-004 0.10685E-003 0.14505E-003
     116  0.14981E-004 0.87897E-004 0.85466E-004 0.12351E-003
     117  0.18728E-004 0.80634E-004 0.64477E-004 0.10493E-003
     118  0.48136E-004 0.37107E-003 0.32614E-003 0.49637E-003
     119  0.23859E-004 0.37542E-003 0.31497E-003 0.49063E-003
     120  0.22726E-005 0.36653E-003 0.29660E-003 0.47151E-003
     121 -0.11534E-004 0.34182E-003 0.27012E-003 0.43582E-003
     122 -0.14331E-004 0.30519E-003 0.23651E-003 0.38637E-003
     123 -0.66197E-005 0.26452E-003 0.19824E-003 0.33062E-003
     124  0.76824E-005 0.22760E-003 0.15822E-003 0.27729E-003
     125  0.23394E-004 0.19939E-003 0.11905E-003 0.23340E-003
     126  0.78130E-004 0.60574E-003 0.46554E-003 0.76795E-003
     127  0.39080E-004 0.61553E-003 0.44914E-003 0.76298E-003
     128  0.44222E-005 0.60193E-003 0.42240E-003 0.73536E-003
     129 -0.16640E-004 0.55984E-003 0.38404E-003 0.67910E-003
     130 -0.18395E-004 0.49686E-003 0.33569E-003 0.59991E-003
     131 -0.23208E-005 0.42742E-003 0.28094E-003 0.51149E-003
     132  0.23987E-004 0.36586E-003 0.22384E-003 0.42958E-003
     133  0.50902E-004 0.32064E-003 0.16812E-003 0.36561E-003
     134  0.95317E-004 0.40917E-003-0.29312E-004 0.42115E-003
     135  0.12506E-003 0.40237E-003 0.87635E-004 0.43037E-003
     136  0.11157E-003 0.40453E-003 0.29148E-004 0.42064E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.21063E-004 0.73601E-004-0.94571E-005 0.77138E-004
     139  0.48386E-004 0.16785E-003-0.16915E-004 0.17551E-003
     140  0.73248E-004 0.28041E-003-0.23197E-004 0.29075E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.22177E-004 0.74120E-004 0.25977E-004 0.81611E-004
     144  0.21636E-004 0.73601E-004 0.82931E-005 0.77162E-004
     145  0.42967E-004 0.17231E-003 0.47989E-004 0.18396E-003
     146  0.45659E-004 0.16880E-003 0.15586E-004 0.17556E-003
     147  0.77494E-004 0.28237E-003 0.67836E-004 0.30056E-003
     148  0.75800E-004 0.27982E-003 0.22363E-004 0.29077E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19629E-003 0.43398E-003-0.24089E-003 0.53376E-003
     150  0.94083E-004 0.41245E-003-0.91853E-004 0.43291E-003
     151  0.12455E-003 0.41774E-003-0.16187E-003 0.46499E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.35897E-004 0.77059E-004-0.73138E-004 0.11214E-003
     154  0.11176E-003 0.18122E-003-0.13419E-003 0.25167E-003
     155  0.16686E-003 0.30122E-003-0.18818E-003 0.39241E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.22272E-004 0.73980E-004-0.28406E-004 0.82317E-004
     159  0.26869E-004 0.74793E-004-0.49416E-004 0.93584E-004
     160  0.57083E-004 0.16853E-003-0.51670E-004 0.18529E-003
     161  0.77150E-004 0.17188E-003-0.90404E-004 0.20897E-003
     162  0.81283E-004 0.28212E-003-0.71978E-004 0.30229E-003
     163  0.11044E-003 0.28699E-003-0.12651E-003 0.33251E-003
     164  0.47841E-003 0.81195E-003-0.63633E-003 0.11371E-002
     165  0.30792E-003 0.47251E-003-0.32797E-003 0.65241E-003
     166  0.44335E-003 0.54049E-003-0.41843E-003 0.81472E-003
     167  0.57621E-003 0.63553E-003-0.50511E-003 0.99551E-003
     168  0.67701E-003 0.74299E-003-0.58009E-003 0.11606E-002
     169  0.72292E-003 0.83807E-003-0.63563E-003 0.12763E-002
     170  0.71010E-003 0.89806E-003-0.66792E-003 0.13255E-002
     171  0.64954E-003 0.90889E-003-0.67510E-003 0.13053E-002
     172  0.56465E-003 0.87419E-003-0.66260E-003 0.12337E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.74245E-004 0.11499E-003-0.18508E-003 0.23020E-003
     175  0.21200E-003 0.36374E-003-0.34448E-003 0.54398E-003
     176  0.34898E-003 0.60116E-003-0.49020E-003 0.85058E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.48839E-004 0.81525E-004-0.98305E-004 0.13673E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.64137E-004 0.88991E-004-0.12432E-003 0.16579E-003
     187  0.79017E-004 0.98901E-004-0.14919E-003 0.19566E-003
     188  0.90548E-004 0.10981E-003-0.17059E-003 0.22217E-003
     189  0.96516E-004 0.11933E-003-0.18644E-003 0.24149E-003
     190  0.96320E-004 0.12517E-003-0.19542E-003 0.25126E-003
     191  0.91029E-004 0.12593E-003-0.19740E-003 0.25122E-003
     192  0.82778E-004 0.12183E-003-0.19336E-003 0.24307E-003
     193  0.15894E-003 0.19995E-003-0.18130E-003 0.31323E-003
     194  0.21294E-003 0.23044E-003-0.23011E-003 0.38909E-003
     195  0.26379E-003 0.27111E-003-0.27687E-003 0.46877E-003
     196  0.30107E-003 0.31626E-003-0.31713E-003 0.53966E-003
     197  0.31714E-003 0.35708E-003-0.34695E-003 0.59031E-003
     198  0.31025E-003 0.38468E-003-0.36376E-003 0.61365E-003
     199  0.28472E-003 0.39369E-003-0.36737E-003 0.60911E-003
     200  0.24895E-003 0.38451E-003-0.35979E-003 0.58247E-003
     201  0.24814E-003 0.33180E-003-0.25534E-003 0.48669E-003
     202  0.34352E-003 0.38332E-003-0.32506E-003 0.60877E-003
     203  0.43497E-003 0.45354E-003-0.39197E-003 0.74063E-003
     204  0.50256E-003 0.53202E-003-0.44958E-003 0.85891E-003
     205  0.53228E-003 0.60253E-003-0.49238E-003 0.94277E-003
     206  0.52042E-003 0.64879E-003-0.51661E-003 0.97911E-003
     207  0.47541E-003 0.66132E-003-0.52192E-003 0.96734E-003
     208  0.41285E-003 0.64117E-003-0.51135E-003 0.91816E-003
     209  0.29897E-003 0.66609E-003-0.51597E-003 0.89403E-003
     210  0.42058E-003 0.76134E-003-0.61103E-003 0.10630E-002
     211  0.37258E-003 0.71849E-003-0.58163E-003 0.99666E-003
     212  0.33295E-003 0.68719E-003-0.55001E-003 0.94106E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.53621E-004 0.98921E-004-0.14809E-003 0.18599E-003
     215  0.12552E-003 0.30505E-003-0.27688E-003 0.43067E-003
     216  0.20814E-003 0.49752E-003-0.39580E-003 0.66896E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.67867E-004 0.10923E-003-0.17694E-003 0.21873E-003
     221  0.62435E-004 0.10431E-003-0.16768E-003 0.20711E-003
     222  0.57725E-004 0.10090E-003-0.15832E-003 0.19642E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.18539E-003 0.34478E-003-0.32955E-003 0.51171E-003
     224  0.16248E-003 0.32783E-003-0.31275E-003 0.48133E-003
     225  0.14290E-003 0.31480E-003-0.29539E-003 0.45473E-003
     226  0.30459E-003 0.56632E-003-0.46967E-003 0.79629E-003
     227  0.26714E-003 0.53615E-003-0.44634E-003 0.74702E-003
     228  0.23570E-003 0.51362E-003-0.42191E-003 0.70525E-003
     229  0.28835E-003 0.21150E-003-0.16075E-003 0.39207E-003
     230  0.26459E-003 0.64617E-003-0.47412E-003 0.84400E-003
     231  0.23395E-003 0.61426E-003-0.42682E-003 0.78372E-003
     232  0.21314E-003 0.55391E-003-0.37131E-003 0.70008E-003
     233  0.21244E-003 0.45880E-003-0.30685E-003 0.59142E-003
     234  0.23798E-003 0.33781E-003-0.23516E-003 0.47544E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.44916E-004 0.50791E-004-0.51087E-004 0.84895E-004
     237  0.99448E-004 0.12010E-003-0.92056E-004 0.18107E-003
     238  0.18162E-003 0.17373E-003-0.12716E-003 0.28167E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10596E-003 0.28960E-003-0.25178E-003 0.39811E-003
     244  0.17979E-003 0.48036E-003-0.36354E-003 0.62867E-003
     245  0.15708E-003 0.46222E-003-0.33092E-003 0.58977E-003
     246  0.47852E-004 0.93343E-004-0.13294E-003 0.16934E-003
     247  0.43905E-004 0.87859E-004-0.11722E-003 0.15293E-003
     248  0.45205E-004 0.93230E-004-0.10901E-003 0.15039E-003
     249  0.40519E-004 0.66415E-004-0.73765E-004 0.10721E-003
     250  0.82742E-004 0.17209E-003-0.13293E-003 0.23266E-003
     251  0.15100E-003 0.26292E-003-0.18419E-003 0.35476E-003
     252  0.13771E-003 0.35451E-003-0.24171E-003 0.45063E-003
     253  0.14207E-003 0.42418E-003-0.29166E-003 0.53402E-003
     254  0.84141E-004 0.23430E-003-0.17851E-003 0.30634E-003
     255  0.91859E-004 0.27599E-003-0.22931E-003 0.37040E-003
     256  0.86916E-004 0.27962E-003-0.21466E-003 0.36307E-003
     257  0.39950E-003 0.48798E-004 0.55422E-004 0.40627E-003
     258  0.35779E-003 0.93759E-004-0.81772E-004 0.37880E-003
     259  0.41705E-003 0.23175E-004-0.15864E-004 0.41800E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.43802E-003 0.10153E-004 0.31017E-004 0.43924E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.52378E-004 0.26768E-004 0.14073E-004 0.60482E-004
     263  0.14712E-003 0.38651E-004 0.28201E-004 0.15471E-003
     264  0.26569E-003 0.44363E-004 0.42111E-004 0.27264E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.50191E-004 0.36572E-004-0.27527E-004 0.67930E-004
     269  0.55339E-004 0.27079E-004-0.77893E-005 0.62099E-004
     270  0.56716E-004 0.23924E-004 0.64069E-005 0.61888E-004
     271  0.12433E-003 0.70493E-004-0.48264E-004 0.15085E-003
     272  0.14676E-003 0.38657E-004-0.11734E-004 0.15222E-003
     273  0.15710E-003 0.28621E-004 0.14403E-004 0.16034E-003
     274  0.22842E-003 0.88328E-004-0.65393E-004 0.25349E-003
     275  0.26992E-003 0.35389E-004-0.13754E-004 0.27258E-003
     276  0.28720E-003 0.21950E-004 0.22976E-004 0.28895E-003
     277  0.29001E-003 0.12234E-003 0.58391E-004 0.32013E-003
     278  0.12434E-003 0.20150E-003 0.45496E-004 0.24110E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.41038E-004 0.33918E-004 0.15721E-004 0.55513E-004
     282  0.24216E-004 0.42522E-004 0.13022E-004 0.50637E-004
     283  0.11270E-003 0.62499E-004 0.30526E-004 0.13243E-003
     284  0.58943E-004 0.89702E-004 0.24513E-004 0.11010E-003
     285  0.19768E-003 0.91061E-004 0.44691E-004 0.22218E-003
     286  0.92941E-004 0.14251E-003 0.35167E-004 0.17373E-003
     287 -0.21619E-003 0.62711E-003 0.72318E-004 0.66726E-003
     288 -0.10916E-003 0.34712E-003 0.34463E-004 0.36551E-003
     289 -0.15775E-003 0.43922E-003 0.42308E-004 0.46860E-003
     290 -0.19844E-003 0.53426E-003 0.53939E-004 0.57247E-003
     291 -0.91408E-003 0.68215E-003 0.17595E-003 0.11540E-002
     292 -0.65703E-003 0.69663E-003 0.61500E-004 0.95957E-003
     293 -0.91617E-003 0.69680E-003 0.90779E-004 0.11546E-002
     294 -0.47936E-003 0.38131E-003 0.89691E-004 0.61906E-003
     295 -0.64865E-003 0.47574E-003 0.10991E-003 0.81188E-003
     296 -0.80077E-003 0.57624E-003 0.13787E-003 0.99614E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.33898E-003 0.38458E-003 0.23905E-004 0.51321E-003
     298 -0.47499E-003 0.38644E-003 0.39523E-004 0.61360E-003
     299 -0.45948E-003 0.48606E-003 0.30141E-004 0.66954E-003
     300 -0.63951E-003 0.48592E-003 0.49259E-004 0.80469E-003
     301 -0.57226E-003 0.59137E-003 0.41328E-004 0.82396E-003
     302 -0.79387E-003 0.58992E-003 0.65145E-004 0.99120E-003
     303  0.75712E-003 0.14345E-002 0.83830E-003 0.18258E-002
     304 -0.66650E-003 0.72082E-003 0.30719E-003 0.10287E-002
     305 -0.24304E-003 0.85578E-003 0.47192E-003 0.10070E-002
     306  0.26558E-003 0.11000E-002 0.65512E-003 0.13075E-002
     307  0.37957E-003 0.78596E-003 0.51554E-003 0.10137E-002
     308  0.44831E-003 0.97201E-003 0.61590E-003 0.12350E-002
     309  0.57447E-003 0.11920E-002 0.72713E-003 0.15098E-002
     310 -0.35583E-003 0.40351E-003 0.17068E-003 0.56441E-003
     311 -0.13604E-003 0.47740E-003 0.27677E-003 0.56835E-003
     312  0.12900E-003 0.60981E-003 0.39608E-003 0.73851E-003
     313 -0.49270E-003 0.49982E-003 0.20690E-003 0.73170E-003
     314 -0.21341E-003 0.58905E-003 0.33296E-003 0.70949E-003
     315  0.12473E-003 0.75215E-003 0.47427E-003 0.89790E-003
     316 -0.60281E-003 0.60579E-003 0.25220E-003 0.89104E-003
     317 -0.25355E-003 0.71596E-003 0.39900E-003 0.85796E-003
     318  0.16809E-003 0.91766E-003 0.56285E-003 0.10896E-002
     319  0.80961E-003 0.21281E-002 0.12944E-002 0.26191E-002
     320  0.11307E-002 0.17935E-002 0.99950E-003 0.23439E-002
     321  0.13433E-002 0.21185E-002 0.11316E-002 0.27519E-002
     322  0.13737E-002 0.23383E-002 0.12266E-002 0.29764E-002
     323  0.12345E-002 0.23950E-002 0.12809E-002 0.29834E-002
     324  0.99523E-003 0.22744E-002 0.12930E-002 0.27991E-002
     325  0.41475E-003 0.10862E-002 0.79832E-003 0.14103E-002
     326  0.53337E-003 0.14002E-002 0.97625E-003 0.17883E-002
     327  0.68629E-003 0.17929E-002 0.11598E-002 0.22429E-002
     328  0.55262E-003 0.95588E-003 0.61363E-003 0.12632E-002
     329  0.64416E-003 0.10986E-002 0.69244E-003 0.14496E-002
     330  0.65045E-003 0.11830E-002 0.74763E-003 0.15432E-002
     331  0.59167E-003 0.11961E-002 0.77957E-003 0.15455E-002
     332  0.50261E-003 0.11521E-002 0.79377E-003 0.14866E-002
     333  0.68163E-003 0.11924E-002 0.73582E-003 0.15581E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    12.364      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.81157E-003 0.13826E-002 0.83393E-003 0.18071E-002
     335  0.82883E-003 0.15000E-002 0.90442E-003 0.19378E-002
     336  0.75672E-003 0.15237E-002 0.94599E-003 0.19466E-002
     337  0.64336E-003 0.14732E-002 0.96639E-003 0.18757E-002
     338  0.87762E-003 0.14774E-002 0.86963E-003 0.19260E-002
     339  0.10520E-002 0.17317E-002 0.98745E-003 0.22540E-002
     340  0.10814E-002 0.18992E-002 0.10736E-002 0.24350E-002
     341  0.98447E-003 0.19412E-002 0.11244E-002 0.24499E-002
     342  0.82855E-003 0.18760E-002 0.11463E-002 0.23495E-002
     343  0.38234E-003 0.22035E-002 0.13045E-002 0.25891E-002
     344  0.72065E-003 0.21251E-002 0.13148E-002 0.26008E-002
     345  0.61491E-003 0.21870E-002 0.13345E-002 0.26348E-002
     346  0.48827E-003 0.22006E-002 0.13263E-002 0.26154E-002
     347  0.20941E-003 0.10295E-002 0.78438E-003 0.13111E-002
     348  0.26368E-003 0.13698E-002 0.96947E-003 0.16987E-002
     349  0.32395E-003 0.18146E-002 0.11622E-002 0.21791E-002
     350  0.35069E-003 0.10377E-002 0.79901E-003 0.13558E-002
     351  0.29831E-003 0.10123E-002 0.79756E-003 0.13228E-002
     352  0.25271E-003 0.10112E-002 0.79305E-003 0.13097E-002
     353  0.45532E-003 0.13568E-002 0.98237E-003 0.17359E-002
     354  0.38755E-003 0.13411E-002 0.98472E-003 0.17083E-002
     355  0.32450E-003 0.13474E-002 0.98096E-003 0.16979E-002
     356  0.59171E-003 0.17670E-002 0.11723E-002 0.22015E-002
     357  0.50321E-003 0.17768E-002 0.11817E-002 0.21924E-002
     358  0.41182E-003 0.17935E-002 0.11777E-002 0.21847E-002
     359  0.27000E-003 0.10156E-002 0.31235E-003 0.10963E-002
     360  0.26011E-003 0.22901E-002 0.12824E-002 0.26375E-002
     361  0.10581E-003 0.23947E-002 0.12580E-002 0.27070E-002
     362 -0.43095E-004 0.23772E-002 0.12003E-002 0.26633E-002
     363 -0.13583E-003 0.22277E-002 0.11128E-002 0.24939E-002
     364 -0.16068E-003 0.19946E-002 0.10005E-002 0.22373E-002
     365 -0.11811E-003 0.17267E-002 0.86940E-003 0.19369E-002
