
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
      76  0.11767E-003 0.55498E-003 0.45277E-003 0.72584E-003
      77   0.0000       0.0000       0.0000       0.0000     
      78   0.0000       0.0000       0.0000       0.0000     
      79   0.0000       0.0000       0.0000       0.0000     
      80  0.44432E-004 0.11299E-003 0.17687E-003 0.21453E-003
      81  0.39688E-004 0.10995E-003 0.17419E-003 0.20978E-003
      82  0.35593E-004 0.10966E-003 0.17210E-003 0.20715E-003
      83  0.12867E-003 0.35042E-003 0.32958E-003 0.49797E-003
      84  0.10830E-003 0.34028E-003 0.32507E-003 0.48290E-003
      85  0.90366E-004 0.33811E-003 0.32112E-003 0.47497E-003
      86  0.20654E-003 0.57217E-003 0.46957E-003 0.76846E-003
      87  0.17322E-003 0.55300E-003 0.46402E-003 0.74238E-003
      88  0.14471E-003 0.54812E-003 0.45882E-003 0.72931E-003
      89  0.12560E-003 0.38404E-003 0.13860E-003 0.42716E-003
      90  0.11942E-003 0.76949E-003 0.57740E-003 0.96942E-003
      91  0.72467E-004 0.78431E-003 0.55457E-003 0.96329E-003
      92  0.31332E-004 0.76767E-003 0.51919E-003 0.92729E-003
      93  0.85697E-005 0.71254E-003 0.46995E-003 0.85361E-003
      94  0.11636E-004 0.62973E-003 0.40884E-003 0.75089E-003
      95  0.36740E-004 0.54116E-003 0.34109E-003 0.64074E-003
      96  0.72671E-004 0.46501E-003 0.27066E-003 0.54293E-003
      97  0.10572E-003 0.41229E-003 0.20243E-003 0.47131E-003
      98   0.0000       0.0000       0.0000       0.0000     
      99  0.21283E-004 0.71656E-004 0.41496E-004 0.85495E-004
     100  0.37482E-004 0.16992E-003 0.76346E-004 0.19002E-003
     101  0.72540E-004 0.27464E-003 0.10756E-003 0.30374E-003
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.25729E-004 0.11466E-003 0.16604E-003 0.20341E-003
     111  0.19813E-004 0.11695E-003 0.16000E-003 0.19918E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.14494E-004 0.11577E-003 0.15042E-003 0.19037E-003
     113  0.11102E-004 0.11033E-003 0.13683E-003 0.17612E-003
     114  0.10422E-004 0.10164E-003 0.11971E-003 0.15738E-003
     115  0.12262E-004 0.91737E-004 0.10028E-003 0.13646E-003
     116  0.15558E-004 0.82716E-004 0.79977E-004 0.11610E-003
     117  0.18948E-004 0.75842E-004 0.60110E-004 0.98612E-004
     118  0.50482E-004 0.35007E-003 0.30976E-003 0.47016E-003
     119  0.27347E-004 0.35357E-003 0.29835E-003 0.46343E-003
     120  0.68103E-005 0.34476E-003 0.28027E-003 0.44436E-003
     121 -0.63446E-005 0.32115E-003 0.25466E-003 0.40991E-003
     122 -0.90998E-005 0.28641E-003 0.22246E-003 0.36277E-003
     123 -0.19627E-005 0.24799E-003 0.18599E-003 0.30999E-003
     124  0.11344E-004 0.21320E-003 0.14800E-003 0.25978E-003
     125  0.25928E-004 0.18667E-003 0.11093E-003 0.21869E-003
     126  0.81990E-004 0.57043E-003 0.44218E-003 0.72638E-003
     127  0.44899E-004 0.57861E-003 0.42546E-003 0.71960E-003
     128  0.12062E-004 0.56506E-003 0.39915E-003 0.69192E-003
     129 -0.78876E-005 0.52489E-003 0.36205E-003 0.63769E-003
     130 -0.96234E-005 0.46526E-003 0.31572E-003 0.56235E-003
     131  0.53942E-005 0.39977E-003 0.26355E-003 0.47885E-003
     132  0.29955E-004 0.34188E-003 0.20935E-003 0.40201E-003
     133  0.54979E-004 0.29949E-003 0.15662E-003 0.34242E-003
     134  0.98097E-004 0.38236E-003-0.29541E-004 0.39584E-003
     135  0.12697E-003 0.37571E-003 0.80212E-004 0.40462E-003
     136  0.11376E-003 0.37792E-003 0.25266E-004 0.39548E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.20690E-004 0.68981E-004-0.94495E-005 0.72635E-004
     139  0.48533E-004 0.15703E-003-0.16977E-004 0.16523E-003
     140  0.74557E-004 0.26211E-003-0.23352E-004 0.27351E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.21929E-004 0.69621E-004 0.23809E-004 0.76778E-004
     144  0.21310E-004 0.69065E-004 0.71934E-005 0.72635E-004
     145  0.43851E-004 0.16127E-003 0.43935E-004 0.17281E-003
     146  0.46151E-004 0.15796E-003 0.13493E-004 0.16512E-003
     147  0.79202E-004 0.26385E-003 0.62078E-004 0.28239E-003
     148  0.77238E-004 0.26154E-003 0.19358E-004 0.27339E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19277E-003 0.40549E-003-0.22734E-003 0.50326E-003
     150  0.96739E-004 0.38542E-003-0.88083E-004 0.40702E-003
     151  0.12532E-003 0.39032E-003-0.15354E-003 0.43775E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.34566E-004 0.71915E-004-0.68992E-004 0.10548E-003
     154  0.10787E-003 0.16927E-003-0.12663E-003 0.23733E-003
     155  0.16226E-003 0.28144E-003-0.17760E-003 0.37024E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.21778E-004 0.69240E-004-0.27190E-004 0.77510E-004
     159  0.26080E-004 0.69899E-004-0.46835E-004 0.88088E-004
     160  0.56592E-004 0.15758E-003-0.49514E-004 0.17460E-003
     161  0.75390E-004 0.16062E-003-0.85730E-004 0.19706E-003
     162  0.81946E-004 0.26367E-003-0.69018E-004 0.28461E-003
     163  0.10928E-003 0.26817E-003-0.12000E-003 0.31346E-003
     164  0.45403E-003 0.75103E-003-0.58851E-003 0.10567E-002
     165  0.29764E-003 0.44157E-003-0.30857E-003 0.61546E-003
     166  0.42474E-003 0.50524E-003-0.39281E-003 0.76810E-003
     167  0.54925E-003 0.59415E-003-0.47335E-003 0.93742E-003
     168  0.64349E-003 0.69449E-003-0.54274E-003 0.10913E-002
     169  0.68604E-003 0.78293E-003-0.59374E-003 0.11984E-002
     170  0.67331E-003 0.83803E-003-0.62275E-003 0.12424E-002
     171  0.61573E-003 0.84654E-003-0.62804E-003 0.12207E-002
     172  0.53540E-003 0.81189E-003-0.61477E-003 0.11505E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.70703E-004 0.10591E-003-0.17119E-003 0.21336E-003
     175  0.20085E-003 0.33600E-003-0.31865E-003 0.50475E-003
     176  0.33078E-003 0.55585E-003-0.45343E-003 0.78992E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.46739E-004 0.75996E-004-0.92471E-004 0.12849E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.61125E-004 0.82886E-004-0.11670E-003 0.15564E-003
     187  0.75118E-004 0.92058E-004-0.13981E-003 0.18348E-003
     188  0.85959E-004 0.10215E-003-0.15961E-003 0.20809E-003
     189  0.91572E-004 0.11092E-003-0.17416E-003 0.22588E-003
     190  0.91394E-004 0.11620E-003-0.18222E-003 0.23465E-003
     191  0.86436E-004 0.11670E-003-0.18366E-003 0.23414E-003
     192  0.78700E-004 0.11261E-003-0.17942E-003 0.22598E-003
     193  0.15216E-003 0.18671E-003-0.17058E-003 0.29514E-003
     194  0.20281E-003 0.21516E-003-0.21604E-003 0.36619E-003
     195  0.25045E-003 0.25310E-003-0.25950E-003 0.44060E-003
     196  0.28530E-003 0.29515E-003-0.29676E-003 0.50653E-003
     197  0.30019E-003 0.33301E-003-0.32414E-003 0.55324E-003
     198  0.29351E-003 0.35832E-003-0.33921E-003 0.57411E-003
     199  0.26934E-003 0.36603E-003-0.34183E-003 0.56865E-003
     200  0.23561E-003 0.35653E-003-0.33388E-003 0.54231E-003
     201  0.23858E-003 0.31003E-003-0.24026E-003 0.45909E-003
     202  0.32806E-003 0.35821E-003-0.30520E-003 0.57366E-003
     203  0.41373E-003 0.42385E-003-0.36737E-003 0.69698E-003
     204  0.47689E-003 0.49707E-003-0.42070E-003 0.80715E-003
     205  0.50439E-003 0.56259E-003-0.46000E-003 0.88460E-003
     206  0.49279E-003 0.60507E-003-0.48174E-003 0.91707E-003
     207  0.45008E-003 0.61561E-003-0.48561E-003 0.90408E-003
     208  0.39097E-003 0.59518E-003-0.47451E-003 0.85572E-003
     209  0.28606E-003 0.60345E-003-0.47058E-003 0.81696E-003
     210  0.39960E-003 0.70136E-003-0.56354E-003 0.98446E-003
     211  0.35453E-003 0.65870E-003-0.53471E-003 0.91951E-003
     212  0.31751E-003 0.62648E-003-0.50378E-003 0.86434E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.51389E-004 0.89592E-004-0.13487E-003 0.16988E-003
     215  0.12009E-003 0.27637E-003-0.25227E-003 0.39299E-003
     216  0.19910E-003 0.45068E-003-0.36080E-003 0.61068E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.64734E-004 0.10026E-003-0.16316E-003 0.20215E-003
     221  0.59643E-004 0.95365E-004-0.15408E-003 0.19077E-003
     222  0.55232E-004 0.91844E-004-0.14488E-003 0.18021E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.17587E-003 0.31727E-003-0.30393E-003 0.47325E-003
     224  0.15442E-003 0.30031E-003-0.28743E-003 0.44346E-003
     225  0.13617E-003 0.28688E-003-0.27039E-003 0.41707E-003
     226  0.28904E-003 0.52155E-003-0.43318E-003 0.73702E-003
     227  0.25393E-003 0.49141E-003-0.41029E-003 0.68869E-003
     228  0.22459E-003 0.46816E-003-0.38633E-003 0.64720E-003
     229  0.28219E-003 0.17124E-003-0.13430E-003 0.35636E-003
     230  0.25471E-003 0.58093E-003-0.42994E-003 0.76630E-003
     231  0.22736E-003 0.54748E-003-0.38436E-003 0.70651E-003
     232  0.20952E-003 0.48844E-003-0.33139E-003 0.62633E-003
     233  0.21041E-003 0.39850E-003-0.27048E-003 0.52558E-003
     234  0.23524E-003 0.28636E-003-0.20335E-003 0.42272E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.43575E-004 0.43645E-004-0.42926E-004 0.75142E-004
     237  0.98486E-004 0.10054E-003-0.77106E-004 0.16048E-003
     238  0.17919E-003 0.14278E-003-0.10628E-003 0.25257E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10215E-003 0.26043E-003-0.22794E-003 0.36085E-003
     244  0.17321E-003 0.43186E-003-0.32942E-003 0.57011E-003
     245  0.15303E-003 0.41213E-003-0.29775E-003 0.53097E-003
     246  0.46021E-004 0.84005E-004-0.12024E-003 0.15373E-003
     247  0.42436E-004 0.78408E-004-0.10511E-003 0.13783E-003
     248  0.44006E-004 0.82407E-004-0.96526E-004 0.13433E-003
     249  0.39430E-004 0.58053E-004-0.64072E-004 0.95027E-004
     250  0.82770E-004 0.14807E-003-0.11498E-003 0.20493E-003
     251  0.15060E-003 0.22395E-003-0.15913E-003 0.31330E-003
     252  0.13752E-003 0.30853E-003-0.21285E-003 0.39926E-003
     253  0.14037E-003 0.37434E-003-0.26005E-003 0.47693E-003
     254  0.84129E-004 0.20454E-003-0.15713E-003 0.27130E-003
     255  0.89561E-004 0.24615E-003-0.20603E-003 0.33326E-003
     256  0.86066E-004 0.24726E-003-0.19124E-003 0.32422E-003
     257  0.36785E-003 0.43902E-004 0.59802E-004 0.37525E-003
     258  0.34521E-003 0.66406E-004-0.61744E-004 0.35692E-003
     259  0.39668E-003 0.69445E-005-0.20611E-005 0.39675E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.41059E-003 0.16082E-005 0.39421E-004 0.41249E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.49007E-004 0.24020E-004 0.15626E-004 0.56770E-004
     263  0.13734E-003 0.34045E-004 0.30868E-004 0.14483E-003
     264  0.24628E-003 0.39139E-004 0.45662E-004 0.25351E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.48345E-004 0.30871E-004-0.21285E-004 0.61182E-004
     269  0.52828E-004 0.22706E-004-0.34068E-005 0.57602E-004
     270  0.53634E-004 0.20562E-004 0.91717E-005 0.58168E-004
     271  0.12126E-003 0.56133E-004-0.36888E-004 0.13862E-003
     272  0.14105E-003 0.28877E-004-0.38196E-005 0.14402E-003
     273  0.14888E-003 0.22179E-004 0.19313E-004 0.15176E-003
     274  0.22185E-003 0.66586E-004-0.49558E-004 0.23687E-003
     275  0.25822E-003 0.21625E-004-0.28097E-005 0.25914E-003
     276  0.27074E-003 0.13842E-004 0.29681E-004 0.27271E-003
     277  0.25861E-003 0.11751E-003 0.60360E-004 0.29040E-003
     278  0.98446E-004 0.19445E-003 0.46830E-004 0.22292E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.37832E-004 0.31430E-004 0.16523E-004 0.51886E-004
     282  0.21688E-004 0.40044E-004 0.13583E-004 0.47523E-004
     283  0.10290E-003 0.58406E-004 0.31827E-004 0.12253E-003
     284  0.50962E-004 0.85234E-004 0.25412E-004 0.10251E-003
     285  0.17826E-003 0.86282E-004 0.46342E-004 0.20339E-003
     286  0.76979E-004 0.13658E-003 0.36297E-004 0.16093E-003
     287 -0.25960E-003 0.60619E-003 0.77749E-004 0.66401E-003
     288 -0.13244E-003 0.33508E-003 0.37006E-004 0.36220E-003
     289 -0.18870E-003 0.42467E-003 0.45419E-004 0.46692E-003
     290 -0.23654E-003 0.51683E-003 0.57926E-004 0.57133E-003
     291 -0.87180E-003 0.65818E-003 0.18621E-003 0.11081E-002
     292 -0.66847E-003 0.67060E-003 0.69322E-004 0.94940E-003
     293 -0.89694E-003 0.67004E-003 0.10065E-003 0.11241E-002
     294 -0.45619E-003 0.36826E-003 0.96420E-004 0.59416E-003
     295 -0.61959E-003 0.45926E-003 0.11778E-003 0.78018E-003
     296 -0.76547E-003 0.55609E-003 0.14688E-003 0.95748E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.34524E-003 0.36998E-003 0.28245E-004 0.50683E-003
     298 -0.46465E-003 0.37166E-003 0.45544E-004 0.59674E-003
     299 -0.46838E-003 0.46799E-003 0.35346E-004 0.66306E-003
     300 -0.62699E-003 0.46741E-003 0.56383E-004 0.78407E-003
     301 -0.58324E-003 0.56952E-003 0.47617E-004 0.81657E-003
     302 -0.77862E-003 0.56740E-003 0.73498E-004 0.96623E-003
     303  0.78901E-003 0.14048E-002 0.82947E-003 0.18122E-002
     304 -0.61263E-003 0.70029E-003 0.31567E-003 0.98253E-003
     305 -0.18845E-003 0.83671E-003 0.47644E-003 0.98112E-003
     306  0.31171E-003 0.10782E-002 0.65370E-003 0.12988E-002
     307  0.39885E-003 0.77081E-003 0.51081E-003 0.10071E-002
     308  0.47282E-003 0.95274E-003 0.60998E-003 0.12261E-002
     309  0.60313E-003 0.11677E-002 0.71973E-003 0.14984E-002
     310 -0.32587E-003 0.39260E-003 0.17666E-003 0.53995E-003
     311 -0.10527E-003 0.46756E-003 0.28046E-003 0.55529E-003
     312  0.15555E-003 0.59870E-003 0.39609E-003 0.73452E-003
     313 -0.45488E-003 0.48596E-003 0.21379E-003 0.69913E-003
     314 -0.17443E-003 0.57647E-003 0.33706E-003 0.69018E-003
     315  0.15845E-003 0.73797E-003 0.47396E-003 0.89126E-003
     316 -0.55705E-003 0.58867E-003 0.25990E-003 0.85111E-003
     317 -0.20665E-003 0.70023E-003 0.40334E-003 0.83410E-003
     318  0.20832E-003 0.89981E-003 0.56200E-003 0.10812E-002
     319  0.80485E-003 0.20358E-002 0.12461E-002 0.25189E-002
     320  0.11472E-002 0.17518E-002 0.98277E-003 0.23131E-002
     321  0.13465E-002 0.20623E-002 0.11070E-002 0.27003E-002
     322  0.13681E-002 0.22680E-002 0.11945E-002 0.29056E-002
     323  0.12261E-002 0.23138E-002 0.12424E-002 0.28984E-002
     324  0.98883E-003 0.21873E-002 0.12493E-002 0.27061E-002
     325  0.41455E-003 0.10405E-002 0.76926E-003 0.13588E-002
     326  0.53232E-003 0.13407E-002 0.94045E-003 0.17220E-002
     327  0.68305E-003 0.17162E-002 0.11170E-002 0.21586E-002
     328  0.56456E-003 0.93502E-003 0.60413E-003 0.12482E-002
     329  0.64986E-003 0.10711E-002 0.67816E-003 0.14246E-002
     330  0.65202E-003 0.11492E-002 0.72891E-003 0.15090E-002
     331  0.59132E-003 0.11573E-002 0.75693E-003 0.15039E-002
     332  0.50193E-003 0.11096E-002 0.76773E-003 0.14396E-002
     333  0.69652E-003 0.11657E-002 0.72409E-003 0.15389E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    13.238      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.81817E-003 0.13472E-002 0.81634E-003 0.17750E-002
     335  0.82995E-003 0.14563E-002 0.88137E-003 0.18938E-002
     336  0.75541E-003 0.14733E-002 0.91815E-003 0.18932E-002
     337  0.64171E-003 0.14180E-002 0.93437E-003 0.18153E-002
     338  0.89391E-003 0.14435E-002 0.85534E-003 0.19012E-002
     339  0.10575E-002 0.16864E-002 0.96618E-003 0.22126E-002
     340  0.10798E-002 0.18428E-002 0.10458E-002 0.23781E-002
     341  0.98012E-003 0.18761E-002 0.10909E-002 0.23813E-002
     342  0.82435E-003 0.18050E-002 0.11079E-002 0.22727E-002
     343  0.38927E-003 0.20847E-002 0.12444E-002 0.24588E-002
     344  0.71653E-003 0.20249E-002 0.12622E-002 0.24913E-002
     345  0.61355E-003 0.20780E-002 0.12782E-002 0.25156E-002
     346  0.49135E-003 0.20863E-002 0.12677E-002 0.24902E-002
     347  0.21375E-003 0.97072E-003 0.74768E-003 0.12438E-002
     348  0.26901E-003 0.12932E-002 0.92445E-003 0.16122E-002
     349  0.33005E-003 0.17158E-002 0.11086E-002 0.20693E-002
     350  0.35122E-003 0.98930E-003 0.76758E-003 0.13005E-002
     351  0.29982E-003 0.96083E-003 0.76403E-003 0.12637E-002
     352  0.25548E-003 0.95621E-003 0.75775E-003 0.12465E-002
     353  0.45520E-003 0.12934E-002 0.94361E-003 0.16645E-002
     354  0.38882E-003 0.12734E-002 0.94338E-003 0.16318E-002
     355  0.32761E-003 0.12753E-002 0.93752E-003 0.16164E-002
     356  0.58961E-003 0.16846E-002 0.11258E-002 0.21102E-002
     357  0.50318E-003 0.16883E-002 0.11321E-002 0.20941E-002
     358  0.41471E-003 0.16997E-002 0.11257E-002 0.20804E-002
     359  0.27716E-003 0.94763E-003 0.28997E-003 0.10290E-002
     360  0.27210E-003 0.21614E-002 0.12201E-002 0.24968E-002
     361  0.12548E-003 0.22560E-002 0.11940E-002 0.25556E-002
     362 -0.15543E-004 0.22360E-002 0.11367E-002 0.25083E-002
     363 -0.10299E-003 0.20920E-002 0.10516E-002 0.23437E-002
     364 -0.12617E-003 0.18700E-002 0.94352E-003 0.20984E-002
     365 -0.85839E-004 0.16163E-002 0.81810E-003 0.18136E-002
