
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
    NODE       UX           UY           UZ           USUM  
      38 -0.89726E-004 0.22199E-003 0.11569E-003 0.26592E-003
      39  0.26360E-004 0.26948E-003 0.18257E-003 0.32656E-003
      40  0.15965E-003 0.34662E-003 0.25728E-003 0.46025E-003
      41  0.32747E-003 0.81203E-003 0.61577E-003 0.10704E-002
      42  0.46596E-003 0.73359E-003 0.49446E-003 0.99988E-003
      43  0.52331E-003 0.83708E-003 0.55228E-003 0.11312E-002
      44  0.51966E-003 0.89649E-003 0.59109E-003 0.11929E-002
      45  0.46937E-003 0.90336E-003 0.61138E-003 0.11875E-002
      46  0.39777E-003 0.86705E-003 0.61749E-003 0.11364E-002
      47   0.0000       0.0000       0.0000       0.0000     
      48  0.49934E-004 0.11886E-003 0.17902E-003 0.22060E-003
      49  0.15299E-003 0.36664E-003 0.33364E-003 0.51879E-003
      50  0.24727E-003 0.60248E-003 0.47458E-003 0.80582E-003
      51   0.0000       0.0000       0.0000       0.0000     
      52   0.0000       0.0000       0.0000       0.0000     
      53   0.0000       0.0000       0.0000       0.0000     
      54   0.0000       0.0000       0.0000       0.0000     
      55  0.22066E-003 0.32634E-003 0.27995E-003 0.48328E-003
      56  0.18153E-003 0.37960E-003 0.33411E-003 0.53729E-003
      57  0.29910E-003 0.63765E-003 0.47748E-003 0.85090E-003
      58  0.35547E-003 0.66824E-003 0.47833E-003 0.89538E-003
      59  0.40064E-003 0.67353E-003 0.47043E-003 0.91404E-003
      60  0.40701E-003 0.62674E-003 0.44061E-003 0.86752E-003
      61  0.36210E-003 0.53921E-003 0.39050E-003 0.75786E-003
      62  0.55666E-004 0.12110E-003 0.17779E-003 0.22220E-003
      63  0.63616E-004 0.11767E-003 0.15242E-003 0.20279E-003
      64  0.80173E-004 0.14629E-003 0.18797E-003 0.25132E-003
      65  0.62240E-004 0.12444E-003 0.17492E-003 0.22351E-003
      66  0.21226E-003 0.39345E-003 0.33670E-003 0.55966E-003
      67  0.25775E-003 0.42821E-003 0.34812E-003 0.60909E-003
      68  0.27008E-003 0.41718E-003 0.33614E-003 0.59998E-003
      69  0.16405E-003 0.74523E-003 0.59212E-003 0.96586E-003
      70  0.27490E-003 0.76793E-003 0.61141E-003 0.10194E-002
      71  0.23279E-003 0.74112E-003 0.60603E-003 0.98525E-003
      72  0.19730E-003 0.73484E-003 0.60008E-003 0.96903E-003
      73   0.0000       0.0000       0.0000       0.0000     
      74  0.31252E-004 0.11150E-003 0.16979E-003 0.20552E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75  0.72967E-004 0.34210E-003 0.31693E-003 0.47202E-003
      76  0.11766E-003 0.55504E-003 0.45282E-003 0.72592E-003
      77   0.0000       0.0000       0.0000       0.0000     
      78   0.0000       0.0000       0.0000       0.0000     
      79   0.0000       0.0000       0.0000       0.0000     
      80  0.44431E-004 0.11300E-003 0.17689E-003 0.21455E-003
      81  0.39686E-004 0.10996E-003 0.17421E-003 0.20980E-003
      82  0.35591E-004 0.10968E-003 0.17211E-003 0.20717E-003
      83  0.12867E-003 0.35045E-003 0.32961E-003 0.49801E-003
      84  0.10830E-003 0.34032E-003 0.32510E-003 0.48294E-003
      85  0.90362E-004 0.33815E-003 0.32115E-003 0.47502E-003
      86  0.20654E-003 0.57222E-003 0.46962E-003 0.76853E-003
      87  0.17322E-003 0.55305E-003 0.46406E-003 0.74245E-003
      88  0.14470E-003 0.54818E-003 0.45887E-003 0.72938E-003
      89  0.12560E-003 0.38409E-003 0.13863E-003 0.42722E-003
      90  0.11941E-003 0.76960E-003 0.57747E-003 0.96954E-003
      91  0.72440E-004 0.78442E-003 0.55465E-003 0.96343E-003
      92  0.31297E-004 0.76779E-003 0.51927E-003 0.92743E-003
      93  0.85291E-005 0.71267E-003 0.47002E-003 0.85375E-003
      94  0.11594E-004 0.62984E-003 0.40891E-003 0.75102E-003
      95  0.36703E-004 0.54126E-003 0.34116E-003 0.64086E-003
      96  0.72641E-004 0.46509E-003 0.27072E-003 0.54303E-003
      97  0.10570E-003 0.41235E-003 0.20247E-003 0.47139E-003
      98   0.0000       0.0000       0.0000       0.0000     
      99  0.21281E-004 0.71665E-004 0.41506E-004 0.85508E-004
     100  0.37474E-004 0.16994E-003 0.76365E-004 0.19004E-003
     101  0.72529E-004 0.27468E-003 0.10759E-003 0.30379E-003
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.25726E-004 0.11467E-003 0.16606E-003 0.20344E-003
     111  0.19808E-004 0.11697E-003 0.16002E-003 0.19920E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.14489E-004 0.11579E-003 0.15044E-003 0.19039E-003
     113  0.11096E-004 0.11035E-003 0.13685E-003 0.17615E-003
     114  0.10416E-004 0.10166E-003 0.11973E-003 0.15741E-003
     115  0.12257E-004 0.91751E-004 0.10030E-003 0.13648E-003
     116  0.15554E-004 0.82728E-004 0.79993E-004 0.11612E-003
     117  0.18945E-004 0.75853E-004 0.60123E-004 0.98628E-004
     118  0.50473E-004 0.35012E-003 0.30980E-003 0.47022E-003
     119  0.27335E-004 0.35362E-003 0.29839E-003 0.46350E-003
     120  0.67948E-005 0.34481E-003 0.28031E-003 0.44443E-003
     121 -0.63628E-005 0.32120E-003 0.25470E-003 0.40998E-003
     122 -0.91190E-005 0.28646E-003 0.22250E-003 0.36283E-003
     123 -0.19808E-005 0.24803E-003 0.18602E-003 0.31004E-003
     124  0.11328E-004 0.21323E-003 0.14803E-003 0.25983E-003
     125  0.25917E-004 0.18670E-003 0.11096E-003 0.21872E-003
     126  0.81976E-004 0.57050E-003 0.44223E-003 0.72647E-003
     127  0.44879E-004 0.57870E-003 0.42552E-003 0.71970E-003
     128  0.12036E-004 0.56515E-003 0.39921E-003 0.69203E-003
     129 -0.79178E-005 0.52497E-003 0.36211E-003 0.63780E-003
     130 -0.96550E-005 0.46534E-003 0.31577E-003 0.56245E-003
     131  0.53648E-005 0.39983E-003 0.26360E-003 0.47894E-003
     132  0.29930E-004 0.34194E-003 0.20939E-003 0.40208E-003
     133  0.54962E-004 0.29954E-003 0.15666E-003 0.34247E-003
     134  0.98101E-004 0.38240E-003-0.29531E-004 0.39588E-003
     135  0.12697E-003 0.37576E-003 0.80237E-004 0.40467E-003
     136  0.11376E-003 0.37797E-003 0.25283E-004 0.39553E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.20691E-004 0.68989E-004-0.94464E-005 0.72642E-004
     139  0.48533E-004 0.15705E-003-0.16972E-004 0.16525E-003
     140  0.74558E-004 0.26214E-003-0.23344E-004 0.27354E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.21928E-004 0.69630E-004 0.23816E-004 0.76788E-004
     144  0.21310E-004 0.69073E-004 0.71986E-005 0.72644E-004
     145  0.43847E-004 0.16130E-003 0.43949E-004 0.17283E-003
     146  0.46149E-004 0.15798E-003 0.13503E-004 0.16514E-003
     147  0.79197E-004 0.26388E-003 0.62098E-004 0.28242E-003
     148  0.77237E-004 0.26157E-003 0.19372E-004 0.27343E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19277E-003 0.40554E-003-0.22735E-003 0.50330E-003
     150  0.96743E-004 0.38546E-003-0.88079E-004 0.40706E-003
     151  0.12533E-003 0.39036E-003-0.15354E-003 0.43779E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.34566E-004 0.71923E-004-0.68995E-004 0.10549E-003
     154  0.10788E-003 0.16929E-003-0.12664E-003 0.23735E-003
     155  0.16227E-003 0.28147E-003-0.17761E-003 0.37027E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.21779E-004 0.69248E-004-0.27189E-004 0.77517E-004
     159  0.26081E-004 0.69906E-004-0.46836E-004 0.88095E-004
     160  0.56593E-004 0.15760E-003-0.49512E-004 0.17462E-003
     161  0.75392E-004 0.16064E-003-0.85732E-004 0.19708E-003
     162  0.81948E-004 0.26370E-003-0.69015E-004 0.28464E-003
     163  0.10928E-003 0.26820E-003-0.12000E-003 0.31348E-003
     164  0.45405E-003 0.75110E-003-0.58857E-003 0.10568E-002
     165  0.29765E-003 0.44162E-003-0.30859E-003 0.61550E-003
     166  0.42476E-003 0.50529E-003-0.39284E-003 0.76815E-003
     167  0.54928E-003 0.59420E-003-0.47339E-003 0.93748E-003
     168  0.64352E-003 0.69456E-003-0.54278E-003 0.10914E-002
     169  0.68607E-003 0.78299E-003-0.59379E-003 0.11985E-002
     170  0.67335E-003 0.83811E-003-0.62280E-003 0.12425E-002
     171  0.61576E-003 0.84662E-003-0.62810E-003 0.12208E-002
     172  0.53543E-003 0.81196E-003-0.61482E-003 0.11506E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.70705E-004 0.10592E-003-0.17121E-003 0.21338E-003
     175  0.20085E-003 0.33603E-003-0.31868E-003 0.50479E-003
     176  0.33079E-003 0.55590E-003-0.45347E-003 0.78999E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.46740E-004 0.76004E-004-0.92476E-004 0.12850E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.61128E-004 0.82895E-004-0.11671E-003 0.15566E-003
     187  0.75121E-004 0.92067E-004-0.13982E-003 0.18349E-003
     188  0.85963E-004 0.10216E-003-0.15963E-003 0.20810E-003
     189  0.91577E-004 0.11093E-003-0.17418E-003 0.22590E-003
     190  0.91398E-004 0.11621E-003-0.18223E-003 0.23466E-003
     191  0.86439E-004 0.11671E-003-0.18367E-003 0.23416E-003
     192  0.78703E-004 0.11262E-003-0.17944E-003 0.22600E-003
     193  0.15216E-003 0.18673E-003-0.17059E-003 0.29517E-003
     194  0.20282E-003 0.21518E-003-0.21605E-003 0.36622E-003
     195  0.25046E-003 0.25312E-003-0.25952E-003 0.44063E-003
     196  0.28532E-003 0.29518E-003-0.29678E-003 0.50657E-003
     197  0.30021E-003 0.33304E-003-0.32416E-003 0.55328E-003
     198  0.29352E-003 0.35835E-003-0.33924E-003 0.57416E-003
     199  0.26935E-003 0.36606E-003-0.34186E-003 0.56870E-003
     200  0.23562E-003 0.35656E-003-0.33392E-003 0.54236E-003
     201  0.23859E-003 0.31006E-003-0.24027E-003 0.45912E-003
     202  0.32807E-003 0.35825E-003-0.30522E-003 0.57370E-003
     203  0.41375E-003 0.42389E-003-0.36740E-003 0.69703E-003
     204  0.47691E-003 0.49711E-003-0.42073E-003 0.80720E-003
     205  0.50441E-003 0.56264E-003-0.46003E-003 0.88466E-003
     206  0.49282E-003 0.60512E-003-0.48178E-003 0.91714E-003
     207  0.45010E-003 0.61566E-003-0.48565E-003 0.90415E-003
     208  0.39099E-003 0.59524E-003-0.47455E-003 0.85579E-003
     209  0.28607E-003 0.60354E-003-0.47064E-003 0.81706E-003
     210  0.39961E-003 0.70143E-003-0.56359E-003 0.98455E-003
     211  0.35455E-003 0.65877E-003-0.53477E-003 0.91960E-003
     212  0.31752E-003 0.62656E-003-0.50385E-003 0.86444E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.51390E-004 0.89605E-004-0.13489E-003 0.16990E-003
     215  0.12009E-003 0.27641E-003-0.25230E-003 0.39304E-003
     216  0.19911E-003 0.45074E-003-0.36085E-003 0.61076E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.64736E-004 0.10027E-003-0.16318E-003 0.20217E-003
     221  0.59644E-004 0.95376E-004-0.15410E-003 0.19079E-003
     222  0.55233E-004 0.91856E-004-0.14489E-003 0.18023E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.17588E-003 0.31731E-003-0.30396E-003 0.47330E-003
     224  0.15443E-003 0.30035E-003-0.28747E-003 0.44350E-003
     225  0.13617E-003 0.28691E-003-0.27042E-003 0.41712E-003
     226  0.28905E-003 0.52160E-003-0.43322E-003 0.73709E-003
     227  0.25393E-003 0.49147E-003-0.41033E-003 0.68876E-003
     228  0.22460E-003 0.46822E-003-0.38637E-003 0.64727E-003
     229  0.28218E-003 0.17132E-003-0.13435E-003 0.35641E-003
     230  0.25472E-003 0.58103E-003-0.43001E-003 0.76641E-003
     231  0.22735E-003 0.54759E-003-0.38442E-003 0.70663E-003
     232  0.20951E-003 0.48855E-003-0.33145E-003 0.62644E-003
     233  0.21039E-003 0.39861E-003-0.27054E-003 0.52569E-003
     234  0.23523E-003 0.28646E-003-0.20341E-003 0.42280E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.43575E-004 0.43657E-004-0.42940E-004 0.75157E-004
     237  0.98480E-004 0.10057E-003-0.77132E-004 0.16051E-003
     238  0.17918E-003 0.14284E-003-0.10631E-003 0.25261E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10216E-003 0.26047E-003-0.22797E-003 0.36090E-003
     244  0.17321E-003 0.43193E-003-0.32947E-003 0.57019E-003
     245  0.15303E-003 0.41221E-003-0.29780E-003 0.53105E-003
     246  0.46021E-004 0.84019E-004-0.12025E-003 0.15375E-003
     247  0.42436E-004 0.78423E-004-0.10513E-003 0.13785E-003
     248  0.44005E-004 0.82425E-004-0.96546E-004 0.13436E-003
     249  0.39429E-004 0.58067E-004-0.64089E-004 0.95046E-004
     250  0.82764E-004 0.14811E-003-0.11502E-003 0.20498E-003
     251  0.15059E-003 0.22402E-003-0.15917E-003 0.31336E-003
     252  0.13751E-003 0.30861E-003-0.21290E-003 0.39934E-003
     253  0.14036E-003 0.37442E-003-0.26010E-003 0.47702E-003
     254  0.84122E-004 0.20459E-003-0.15716E-003 0.27136E-003
     255  0.89559E-004 0.24620E-003-0.20607E-003 0.33331E-003
     256  0.86060E-004 0.24731E-003-0.19127E-003 0.32428E-003
     257  0.36789E-003 0.43917E-004 0.59789E-004 0.37529E-003
     258  0.34521E-003 0.66465E-004-0.61782E-004 0.35694E-003
     259  0.39670E-003 0.69832E-005-0.20895E-005 0.39677E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.41062E-003 0.16319E-005 0.39402E-004 0.41251E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.49011E-004 0.24025E-004 0.15622E-004 0.56774E-004
     263  0.13735E-003 0.34055E-004 0.30861E-004 0.14484E-003
     264  0.24630E-003 0.39153E-004 0.45652E-004 0.25354E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.48346E-004 0.30881E-004-0.21296E-004 0.61192E-004
     269  0.52830E-004 0.22715E-004-0.34156E-005 0.57607E-004
     270  0.53637E-004 0.20569E-004 0.91656E-005 0.58172E-004
     271  0.12126E-003 0.56162E-004-0.36910E-004 0.13864E-003
     272  0.14105E-003 0.28897E-004-0.38356E-005 0.14403E-003
     273  0.14889E-003 0.22193E-004 0.19302E-004 0.15177E-003
     274  0.22185E-003 0.66631E-004-0.49588E-004 0.23689E-003
     275  0.25823E-003 0.21656E-004-0.28321E-005 0.25915E-003
     276  0.27075E-003 0.13862E-004 0.29665E-004 0.27273E-003
     277  0.25865E-003 0.11752E-003 0.60352E-004 0.29044E-003
     278  0.98481E-004 0.19447E-003 0.46824E-004 0.22295E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.37836E-004 0.31435E-004 0.16520E-004 0.51891E-004
     282  0.21691E-004 0.40049E-004 0.13581E-004 0.47528E-004
     283  0.10292E-003 0.58415E-004 0.31823E-004 0.12254E-003
     284  0.50972E-004 0.85244E-004 0.25409E-004 0.10252E-003
     285  0.17829E-003 0.86293E-004 0.46336E-004 0.20342E-003
     286  0.77000E-004 0.13659E-003 0.36292E-004 0.16095E-003
     287 -0.25954E-003 0.60624E-003 0.77733E-004 0.66403E-003
     288 -0.13241E-003 0.33511E-003 0.36998E-004 0.36221E-003
     289 -0.18866E-003 0.42470E-003 0.45410E-004 0.46693E-003
     290 -0.23649E-003 0.51687E-003 0.57914E-004 0.57134E-003
     291 -0.87189E-003 0.65823E-003 0.18619E-003 0.11082E-002
     292 -0.66847E-003 0.67066E-003 0.69304E-004 0.94944E-003
     293 -0.89699E-003 0.67010E-003 0.10063E-003 0.11242E-002
     294 -0.45624E-003 0.36828E-003 0.96409E-004 0.59421E-003
     295 -0.61965E-003 0.45930E-003 0.11776E-003 0.78025E-003
     296 -0.76555E-003 0.55613E-003 0.14686E-003 0.95756E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.34524E-003 0.37001E-003 0.28235E-004 0.50685E-003
     298 -0.46468E-003 0.37169E-003 0.45533E-004 0.59678E-003
     299 -0.46837E-003 0.46803E-003 0.35334E-004 0.66308E-003
     300 -0.62702E-003 0.46745E-003 0.56369E-004 0.78412E-003
     301 -0.58324E-003 0.56957E-003 0.47603E-004 0.81660E-003
     302 -0.77866E-003 0.56745E-003 0.73481E-004 0.96629E-003
     303  0.78897E-003 0.14049E-002 0.82950E-003 0.18122E-002
     304 -0.61273E-003 0.70033E-003 0.31566E-003 0.98262E-003
     305 -0.18855E-003 0.83676E-003 0.47644E-003 0.98118E-003
     306  0.31163E-003 0.10783E-002 0.65371E-003 0.12989E-002
     307  0.39882E-003 0.77085E-003 0.51083E-003 0.10071E-002
     308  0.47278E-003 0.95279E-003 0.61000E-003 0.12261E-002
     309  0.60308E-003 0.11677E-002 0.71976E-003 0.14985E-002
     310 -0.32593E-003 0.39263E-003 0.17666E-003 0.53999E-003
     311 -0.10533E-003 0.46758E-003 0.28046E-003 0.55532E-003
     312  0.15551E-003 0.59873E-003 0.39610E-003 0.73454E-003
     313 -0.45495E-003 0.48599E-003 0.21378E-003 0.69919E-003
     314 -0.17450E-003 0.57650E-003 0.33706E-003 0.69022E-003
     315  0.15839E-003 0.73801E-003 0.47397E-003 0.89128E-003
     316 -0.55714E-003 0.58871E-003 0.25989E-003 0.85119E-003
     317 -0.20674E-003 0.70027E-003 0.40334E-003 0.83415E-003
     318  0.20825E-003 0.89985E-003 0.56201E-003 0.10812E-002
     319  0.80484E-003 0.20360E-002 0.12462E-002 0.25191E-002
     320  0.11472E-002 0.17519E-002 0.98282E-003 0.23132E-002
     321  0.13465E-002 0.20624E-002 0.11070E-002 0.27004E-002
     322  0.13681E-002 0.22681E-002 0.11946E-002 0.29057E-002
     323  0.12262E-002 0.23140E-002 0.12424E-002 0.28986E-002
     324  0.98883E-003 0.21874E-002 0.12494E-002 0.27062E-002
     325  0.41454E-003 0.10406E-002 0.76932E-003 0.13589E-002
     326  0.53231E-003 0.13408E-002 0.94054E-003 0.17222E-002
     327  0.68305E-003 0.17164E-002 0.11171E-002 0.21588E-002
     328  0.56455E-003 0.93507E-003 0.60416E-003 0.12482E-002
     329  0.64986E-003 0.10712E-002 0.67819E-003 0.14247E-002
     330  0.65203E-003 0.11493E-002 0.72895E-003 0.15091E-002
     331  0.59132E-003 0.11573E-002 0.75698E-003 0.15040E-002
     332  0.50193E-003 0.11096E-002 0.76779E-003 0.14397E-002
     333  0.69651E-003 0.11657E-002 0.72412E-003 0.15390E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.81817E-003 0.13472E-002 0.81639E-003 0.17751E-002
     335  0.82995E-003 0.14564E-002 0.88143E-003 0.18939E-002
     336  0.75542E-003 0.14734E-002 0.91822E-003 0.18934E-002
     337  0.64171E-003 0.14181E-002 0.93445E-003 0.18155E-002
     338  0.89390E-003 0.14436E-002 0.85538E-003 0.19013E-002
     339  0.10575E-002 0.16865E-002 0.96623E-003 0.22127E-002
     340  0.10798E-002 0.18429E-002 0.10459E-002 0.23783E-002
     341  0.98013E-003 0.18762E-002 0.10910E-002 0.23814E-002
     342  0.82435E-003 0.18051E-002 0.11080E-002 0.22728E-002
     343  0.38924E-003 0.20849E-002 0.12445E-002 0.24591E-002
     344  0.71653E-003 0.20250E-002 0.12624E-002 0.24915E-002
     345  0.61354E-003 0.20782E-002 0.12783E-002 0.25158E-002
     346  0.49132E-003 0.20865E-002 0.12678E-002 0.24904E-002
     347  0.21373E-003 0.97083E-003 0.74776E-003 0.12439E-002
     348  0.26899E-003 0.12933E-002 0.92456E-003 0.16124E-002
     349  0.33002E-003 0.17160E-002 0.11087E-002 0.20695E-002
     350  0.35121E-003 0.98938E-003 0.76765E-003 0.13006E-002
     351  0.29981E-003 0.96092E-003 0.76410E-003 0.12638E-002
     352  0.25546E-003 0.95631E-003 0.75783E-003 0.12466E-002
     353  0.45519E-003 0.12935E-002 0.94370E-003 0.16646E-002
     354  0.38880E-003 0.12735E-002 0.94347E-003 0.16319E-002
     355  0.32759E-003 0.12755E-002 0.93762E-003 0.16166E-002
     356  0.58961E-003 0.16848E-002 0.11259E-002 0.21104E-002
     357  0.50316E-003 0.16885E-002 0.11322E-002 0.20942E-002
     358  0.41469E-003 0.16999E-002 0.11258E-002 0.20806E-002
     359  0.27714E-003 0.94776E-003 0.29004E-003 0.10292E-002
     360  0.27205E-003 0.21616E-002 0.12202E-002 0.24971E-002
     361  0.12542E-003 0.22563E-002 0.11941E-002 0.25559E-002
     362 -0.15632E-004 0.22363E-002 0.11368E-002 0.25087E-002
     363 -0.10310E-003 0.20923E-002 0.10517E-002 0.23440E-002
     364 -0.12629E-003 0.18704E-002 0.94367E-003 0.20987E-002
