
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
    NODE       UX           UY           UZ           USUM  
      38 -0.88142E-004 0.22125E-003 0.11601E-003 0.26491E-003
      39  0.27857E-004 0.26875E-003 0.18267E-003 0.32615E-003
      40  0.16081E-003 0.34575E-003 0.25707E-003 0.45988E-003
      41  0.32772E-003 0.80825E-003 0.61278E-003 0.10659E-002
      42  0.46661E-003 0.73147E-003 0.49326E-003 0.99804E-003
      43  0.52353E-003 0.83441E-003 0.55063E-003 0.11285E-002
      44  0.51965E-003 0.89334E-003 0.58903E-003 0.11896E-002
      45  0.46935E-003 0.89989E-003 0.60897E-003 0.11836E-002
      46  0.39787E-003 0.86340E-003 0.61478E-003 0.11321E-002
      47   0.0000       0.0000       0.0000       0.0000     
      48  0.50006E-004 0.11825E-003 0.17817E-003 0.21961E-003
      49  0.15301E-003 0.36490E-003 0.33205E-003 0.51655E-003
      50  0.24735E-003 0.59967E-003 0.47231E-003 0.80241E-003
      51   0.0000       0.0000       0.0000       0.0000     
      52   0.0000       0.0000       0.0000       0.0000     
      53   0.0000       0.0000       0.0000       0.0000     
      54   0.0000       0.0000       0.0000       0.0000     
      55  0.22075E-003 0.32534E-003 0.27925E-003 0.48224E-003
      56  0.18147E-003 0.37797E-003 0.33269E-003 0.53523E-003
      57  0.29905E-003 0.63496E-003 0.47541E-003 0.84771E-003
      58  0.35533E-003 0.66566E-003 0.47646E-003 0.89240E-003
      59  0.40050E-003 0.67116E-003 0.46881E-003 0.91139E-003
      60  0.40701E-003 0.62473E-003 0.43930E-003 0.86540E-003
      61  0.36240E-003 0.53765E-003 0.38955E-003 0.75640E-003
      62  0.55712E-004 0.12054E-003 0.17704E-003 0.22130E-003
      63  0.63677E-004 0.11725E-003 0.15203E-003 0.20227E-003
      64  0.80196E-004 0.14574E-003 0.18737E-003 0.25056E-003
      65  0.62273E-004 0.12392E-003 0.17427E-003 0.22272E-003
      66  0.21214E-003 0.39191E-003 0.33541E-003 0.55776E-003
      67  0.25760E-003 0.42666E-003 0.34692E-003 0.60725E-003
      68  0.27001E-003 0.41579E-003 0.33513E-003 0.59841E-003
      69  0.16485E-003 0.74003E-003 0.58822E-003 0.95960E-003
      70  0.27529E-003 0.76398E-003 0.60818E-003 0.10146E-002
      71  0.23330E-003 0.73690E-003 0.60258E-003 0.98007E-003
      72  0.19794E-003 0.73019E-003 0.59641E-003 0.96336E-003
      73   0.0000       0.0000       0.0000       0.0000     
      74  0.31412E-004 0.11073E-003 0.16867E-003 0.20420E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75  0.73297E-004 0.33974E-003 0.31484E-003 0.46896E-003
      76  0.11820E-003 0.55119E-003 0.44983E-003 0.72120E-003
      77   0.0000       0.0000       0.0000       0.0000     
      78   0.0000       0.0000       0.0000       0.0000     
      79   0.0000       0.0000       0.0000       0.0000     
      80  0.44526E-004 0.11238E-003 0.17597E-003 0.21349E-003
      81  0.39803E-004 0.10931E-003 0.17323E-003 0.20866E-003
      82  0.35728E-004 0.10897E-003 0.17106E-003 0.20594E-003
      83  0.12876E-003 0.34862E-003 0.32790E-003 0.49562E-003
      84  0.10846E-003 0.33836E-003 0.32326E-003 0.48036E-003
      85  0.90600E-004 0.33601E-003 0.31918E-003 0.47222E-003
      86  0.20673E-003 0.56928E-003 0.46716E-003 0.76489E-003
      87  0.17351E-003 0.54990E-003 0.46143E-003 0.73852E-003
      88  0.14511E-003 0.54472E-003 0.45605E-003 0.72509E-003
      89  0.12611E-003 0.38100E-003 0.13671E-003 0.42397E-003
      90  0.12051E-003 0.76361E-003 0.57332E-003 0.96245E-003
      91  0.73961E-004 0.77775E-003 0.55031E-003 0.95562E-003
      92  0.33258E-004 0.76080E-003 0.51489E-003 0.91925E-003
      93  0.10800E-004 0.70584E-003 0.46576E-003 0.84573E-003
      94  0.13918E-004 0.62361E-003 0.40494E-003 0.74368E-003
      95  0.38793E-004 0.53589E-003 0.33762E-003 0.63457E-003
      96  0.74273E-004 0.46063E-003 0.26770E-003 0.53792E-003
      97  0.10677E-003 0.40868E-003 0.20001E-003 0.46735E-003
      98   0.0000       0.0000       0.0000       0.0000     
      99  0.21374E-004 0.71133E-004 0.40928E-004 0.84805E-004
     100  0.37890E-004 0.16857E-003 0.75300E-004 0.18847E-003
     101  0.73095E-004 0.27244E-003 0.10609E-003 0.30137E-003
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.25921E-004 0.11382E-003 0.16486E-003 0.20200E-003
     111  0.20046E-004 0.11604E-003 0.15877E-003 0.19767E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.14769E-004 0.11483E-003 0.14917E-003 0.18883E-003
     113  0.11403E-004 0.10941E-003 0.13561E-003 0.17462E-003
     114  0.10724E-004 0.10078E-003 0.11857E-003 0.15598E-003
     115  0.12535E-004 0.90963E-004 0.99255E-004 0.13521E-003
     116  0.15778E-004 0.82039E-004 0.79099E-004 0.11505E-003
     117  0.19103E-004 0.75253E-004 0.59388E-004 0.97749E-004
     118  0.50956E-004 0.34745E-003 0.30756E-003 0.46681E-003
     119  0.28010E-004 0.35071E-003 0.29605E-003 0.45981E-003
     120  0.76673E-005 0.34180E-003 0.27794E-003 0.44061E-003
     121 -0.53424E-005 0.31826E-003 0.25239E-003 0.40623E-003
     122 -0.80473E-005 0.28377E-003 0.22034E-003 0.35936E-003
     123 -0.97157E-006 0.24569E-003 0.18409E-003 0.30700E-003
     124  0.12179E-004 0.21126E-003 0.14637E-003 0.25730E-003
     125  0.26553E-004 0.18507E-003 0.10960E-003 0.21672E-003
     126  0.82764E-004 0.56610E-003 0.43904E-003 0.72116E-003
     127  0.45988E-004 0.57384E-003 0.42218E-003 0.71389E-003
     128  0.13480E-004 0.56008E-003 0.39583E-003 0.68597E-003
     129 -0.62252E-005 0.52003E-003 0.35882E-003 0.63184E-003
     130 -0.78889E-005 0.46082E-003 0.31270E-003 0.55696E-003
     131  0.70017E-005 0.39593E-003 0.26085E-003 0.47419E-003
     132  0.31271E-004 0.33869E-003 0.20705E-003 0.39819E-003
     133  0.55916E-004 0.29686E-003 0.15474E-003 0.33941E-003
     134  0.97887E-004 0.37992E-003-0.30090E-004 0.39348E-003
     135  0.12706E-003 0.37303E-003 0.78821E-004 0.40188E-003
     136  0.11362E-003 0.37542E-003 0.24319E-004 0.39299E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.20680E-004 0.68544E-004-0.96166E-005 0.72239E-004
     139  0.48551E-004 0.15601E-003-0.17283E-004 0.16430E-003
     140  0.74510E-004 0.26042E-003-0.23781E-004 0.27192E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.21969E-004 0.69145E-004 0.23388E-004 0.76228E-004
     144  0.21316E-004 0.68615E-004 0.69056E-005 0.72181E-004
     145  0.44074E-004 0.16010E-003 0.43161E-004 0.17157E-003
     146  0.46245E-004 0.15689E-003 0.12965E-004 0.16408E-003
     147  0.79448E-004 0.26193E-003 0.60993E-004 0.28042E-003
     148  0.77286E-004 0.25978E-003 0.18618E-004 0.27167E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19249E-003 0.40308E-003-0.22677E-003 0.50095E-003
     150  0.96553E-004 0.38301E-003-0.88260E-004 0.40473E-003
     151  0.12515E-003 0.38792E-003-0.15335E-003 0.43550E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.34520E-004 0.71481E-004-0.68819E-004 0.10506E-003
     154  0.10770E-003 0.16827E-003-0.12631E-003 0.23637E-003
     155  0.16201E-003 0.27977E-003-0.17715E-003 0.36865E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.21761E-004 0.68808E-004-0.27244E-004 0.77139E-004
     159  0.26055E-004 0.69468E-004-0.46778E-004 0.87709E-004
     160  0.56563E-004 0.15659E-003-0.49614E-004 0.17373E-003
     161  0.75309E-004 0.15963E-003-0.85626E-004 0.19618E-003
     162  0.81862E-004 0.26202E-003-0.69157E-004 0.28308E-003
     163  0.10915E-003 0.26652E-003-0.11985E-003 0.31195E-003
     164  0.45289E-003 0.74687E-003-0.58522E-003 0.10514E-002
     165  0.29710E-003 0.43907E-003-0.30758E-003 0.61291E-003
     166  0.42379E-003 0.50253E-003-0.39139E-003 0.76506E-003
     167  0.54783E-003 0.59111E-003-0.47148E-003 0.93371E-003
     168  0.64166E-003 0.69103E-003-0.54045E-003 0.10869E-002
     169  0.68399E-003 0.77905E-003-0.59109E-003 0.11934E-002
     170  0.67129E-003 0.83386E-003-0.61982E-003 0.12370E-002
     171  0.61393E-003 0.84225E-003-0.62493E-003 0.12152E-002
     172  0.53394E-003 0.80763E-003-0.61154E-003 0.11451E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.70551E-004 0.10528E-003-0.17024E-003 0.21223E-003
     175  0.20030E-003 0.33409E-003-0.31688E-003 0.50215E-003
     176  0.32990E-003 0.55275E-003-0.45090E-003 0.78593E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.46657E-004 0.75551E-004-0.92176E-004 0.12799E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.60994E-004 0.82416E-004-0.11628E-003 0.15503E-003
     187  0.74933E-004 0.91549E-004-0.13926E-003 0.18273E-003
     188  0.85729E-004 0.10160E-003-0.15894E-003 0.20721E-003
     189  0.91319E-004 0.11032E-003-0.17339E-003 0.22489E-003
     190  0.91142E-004 0.11557E-003-0.18136E-003 0.23357E-003
     191  0.86209E-004 0.11605E-003-0.18275E-003 0.23302E-003
     192  0.78511E-004 0.11196E-003-0.17849E-003 0.22485E-003
     193  0.15184E-003 0.18566E-003-0.17003E-003 0.29400E-003
     194  0.20231E-003 0.21400E-003-0.21526E-003 0.36478E-003
     195  0.24975E-003 0.25179E-003-0.25848E-003 0.43885E-003
     196  0.28444E-003 0.29366E-003-0.29551E-003 0.50445E-003
     197  0.29925E-003 0.33133E-003-0.32270E-003 0.55087E-003
     198  0.29258E-003 0.35650E-003-0.33762E-003 0.57156E-003
     199  0.26850E-003 0.36413E-003-0.34015E-003 0.56603E-003
     200  0.23492E-003 0.35462E-003-0.33215E-003 0.53968E-003
     201  0.23811E-003 0.30828E-003-0.23949E-003 0.45726E-003
     202  0.32728E-003 0.35631E-003-0.30409E-003 0.57143E-003
     203  0.41260E-003 0.42169E-003-0.36592E-003 0.69423E-003
     204  0.47548E-003 0.49459E-003-0.41893E-003 0.80387E-003
     205  0.50283E-003 0.55980E-003-0.45795E-003 0.88087E-003
     206  0.49126E-003 0.60204E-003-0.47948E-003 0.91307E-003
     207  0.44871E-003 0.61247E-003-0.48322E-003 0.89997E-003
     208  0.38985E-003 0.59204E-003-0.47203E-003 0.85165E-003
     209  0.28561E-003 0.59857E-003-0.46712E-003 0.81121E-003
     210  0.39867E-003 0.69722E-003-0.56020E-003 0.97922E-003
     211  0.35378E-003 0.65446E-003-0.53134E-003 0.91422E-003
     212  0.31691E-003 0.62199E-003-0.50037E-003 0.85888E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.51314E-004 0.88868E-004-0.13386E-003 0.16867E-003
     215  0.11989E-003 0.27414E-003-0.25039E-003 0.39015E-003
     216  0.19878E-003 0.44703E-003-0.35813E-003 0.60630E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.64610E-004 0.99625E-004-0.16220E-003 0.20102E-003
     221  0.59538E-004 0.94720E-004-0.15310E-003 0.18963E-003
     222  0.55143E-004 0.91169E-004-0.14388E-003 0.17904E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.17543E-003 0.31536E-003-0.30214E-003 0.47066E-003
     224  0.15406E-003 0.29835E-003-0.28562E-003 0.44083E-003
     225  0.13589E-003 0.28481E-003-0.26854E-003 0.41436E-003
     226  0.28833E-003 0.51845E-003-0.43062E-003 0.73305E-003
     227  0.25335E-003 0.48823E-003-0.40770E-003 0.68467E-003
     228  0.22414E-003 0.46479E-003-0.38370E-003 0.64303E-003
     229  0.28248E-003 0.16702E-003-0.13178E-003 0.35364E-003
     230  0.25449E-003 0.57553E-003-0.42645E-003 0.76017E-003
     231  0.22742E-003 0.54163E-003-0.38087E-003 0.70010E-003
     232  0.20988E-003 0.48241E-003-0.32798E-003 0.61995E-003
     233  0.21097E-003 0.39271E-003-0.26726E-003 0.51977E-003
     234  0.23580E-003 0.28121E-003-0.20043E-003 0.41816E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.43563E-004 0.42965E-004-0.42157E-004 0.74303E-004
     237  0.98705E-004 0.98597E-004-0.75690E-004 0.15872E-003
     238  0.17954E-003 0.13962E-003-0.10429E-003 0.25020E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10208E-003 0.25803E-003-0.22604E-003 0.35790E-003
     244  0.17307E-003 0.42786E-003-0.32672E-003 0.56547E-003
     245  0.15311E-003 0.40778E-003-0.29502E-003 0.52608E-003
     246  0.45971E-004 0.83243E-004-0.11922E-003 0.15250E-003
     247  0.42415E-004 0.77596E-004-0.10410E-003 0.13659E-003
     248  0.44022E-004 0.81437E-004-0.95442E-004 0.13296E-003
     249  0.39440E-004 0.57280E-004-0.63195E-004 0.93968E-004
     250  0.83066E-004 0.14577E-003-0.11334E-003 0.20247E-003
     251  0.15110E-003 0.22012E-003-0.15683E-003 0.30964E-003
     252  0.13801E-003 0.30417E-003-0.21029E-003 0.39471E-003
     253  0.14069E-003 0.36981E-003-0.25734E-003 0.47199E-003
     254  0.84432E-004 0.20177E-003-0.15523E-003 0.26821E-003
     255  0.89613E-004 0.24357E-003-0.20411E-003 0.33018E-003
     256  0.86277E-004 0.24436E-003-0.18923E-003 0.32088E-003
     257  0.36558E-003 0.43135E-004 0.60415E-004 0.37304E-003
     258  0.34492E-003 0.63367E-004-0.59744E-004 0.35575E-003
     259  0.39564E-003 0.49774E-005-0.59238E-006 0.39567E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.40882E-003 0.42701E-006 0.40408E-004 0.41081E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.48765E-004 0.23740E-004 0.15824E-004 0.56498E-004
     263  0.13667E-003 0.33515E-004 0.31222E-004 0.14414E-003
     264  0.24492E-003 0.38450E-004 0.46149E-004 0.25218E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.48281E-004 0.30315E-004-0.20670E-004 0.60641E-004
     269  0.52693E-004 0.22272E-004-0.29513E-005 0.57283E-004
     270  0.53434E-004 0.20223E-004 0.94829E-005 0.57914E-004
     271  0.12129E-003 0.54654E-004-0.35760E-004 0.13776E-003
     272  0.14082E-003 0.27826E-004-0.29878E-005 0.14357E-003
     273  0.14839E-003 0.21456E-004 0.19876E-004 0.15125E-003
     274  0.22182E-003 0.64253E-004-0.47980E-004 0.23587E-003
     275  0.25769E-003 0.20052E-004-0.16505E-005 0.25848E-003
     276  0.26972E-003 0.12838E-004 0.30461E-004 0.27174E-003
     277  0.25626E-003 0.11681E-003 0.60735E-004 0.28810E-003
     278  0.96521E-004 0.19357E-003 0.47125E-004 0.22138E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.37592E-004 0.31176E-004 0.16647E-004 0.51597E-004
     282  0.21499E-004 0.39791E-004 0.13679E-004 0.47251E-004
     283  0.10219E-003 0.57940E-004 0.32047E-004 0.12177E-003
     284  0.50385E-004 0.84743E-004 0.25582E-004 0.10186E-003
     285  0.17683E-003 0.85672E-004 0.46641E-004 0.20195E-003
     286  0.75811E-004 0.13588E-003 0.36531E-004 0.15983E-003
     287 -0.26241E-003 0.60366E-003 0.78577E-004 0.66291E-003
     288 -0.13400E-003 0.33367E-003 0.37428E-004 0.36151E-003
     289 -0.19079E-003 0.42293E-003 0.45935E-004 0.46624E-003
     290 -0.23910E-003 0.51473E-003 0.58568E-004 0.57056E-003
     291 -0.86662E-003 0.65535E-003 0.18724E-003 0.11025E-002
     292 -0.66830E-003 0.66759E-003 0.70316E-004 0.94723E-003
     293 -0.89389E-003 0.66696E-003 0.10175E-003 0.11199E-002
     294 -0.45344E-003 0.36674E-003 0.97084E-004 0.59121E-003
     295 -0.61608E-003 0.45733E-003 0.11856E-003 0.77638E-003
     296 -0.76116E-003 0.55372E-003 0.14778E-003 0.95279E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.34522E-003 0.36833E-003 0.28799E-004 0.50564E-003
     298 -0.46308E-003 0.36998E-003 0.46208E-004 0.59452E-003
     299 -0.46841E-003 0.46592E-003 0.36015E-004 0.66166E-003
     300 -0.62500E-003 0.46529E-003 0.57176E-004 0.78128E-003
     301 -0.58327E-003 0.56700E-003 0.48426E-004 0.81488E-003
     302 -0.77617E-003 0.56482E-003 0.74433E-004 0.96281E-003
     303  0.79203E-003 0.14009E-002 0.82794E-003 0.18098E-002
     304 -0.60651E-003 0.69776E-003 0.31639E-003 0.97716E-003
     305 -0.18254E-003 0.83424E-003 0.47661E-003 0.97797E-003
     306  0.31646E-003 0.10753E-002 0.65309E-003 0.12973E-002
     307  0.40069E-003 0.76880E-003 0.50993E-003 0.10058E-002
     308  0.47520E-003 0.95019E-003 0.60890E-003 0.12245E-002
     309  0.60590E-003 0.11645E-002 0.71843E-003 0.14964E-002
     310 -0.32256E-003 0.39127E-003 0.17717E-003 0.53714E-003
     311 -0.10202E-003 0.46627E-003 0.28064E-003 0.55369E-003
     312  0.15824E-003 0.59720E-003 0.39579E-003 0.73372E-003
     313 -0.45063E-003 0.48426E-003 0.21438E-003 0.69536E-003
     314 -0.17024E-003 0.57483E-003 0.33725E-003 0.68786E-003
     315  0.16192E-003 0.73607E-003 0.47358E-003 0.89011E-003
     316 -0.55187E-003 0.58657E-003 0.26056E-003 0.84647E-003
     317 -0.20157E-003 0.69819E-003 0.40352E-003 0.83123E-003
     318  0.21248E-003 0.89742E-003 0.56151E-003 0.10797E-002
     319  0.80498E-003 0.20257E-002 0.12399E-002 0.25077E-002
     320  0.11484E-002 0.17464E-002 0.98027E-003 0.23086E-002
     321  0.13463E-002 0.20553E-002 0.11035E-002 0.26934E-002
     322  0.13672E-002 0.22594E-002 0.11902E-002 0.28967E-002
     323  0.12252E-002 0.23043E-002 0.12373E-002 0.28882E-002
     324  0.98852E-003 0.21774E-002 0.12437E-002 0.26954E-002
     325  0.41494E-003 0.10356E-002 0.76554E-003 0.13531E-002
     326  0.53271E-003 0.13343E-002 0.93586E-003 0.17147E-002
     327  0.68325E-003 0.17078E-002 0.11115E-002 0.21492E-002
     328  0.56560E-003 0.93234E-003 0.60268E-003 0.12459E-002
     329  0.65030E-003 0.10677E-002 0.67614E-003 0.14213E-002
     330  0.65214E-003 0.11452E-002 0.72638E-003 0.15048E-002
     331  0.59140E-003 0.11528E-002 0.75396E-003 0.14991E-002
     332  0.50215E-003 0.11049E-002 0.76437E-003 0.14343E-002
     333  0.69784E-003 0.11622E-002 0.72231E-003 0.15361E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.81866E-003 0.13428E-002 0.81387E-003 0.17708E-002
     335  0.82999E-003 0.14511E-002 0.87825E-003 0.18883E-002
     336  0.75539E-003 0.14675E-002 0.91448E-003 0.18870E-002
     337  0.64186E-003 0.14118E-002 0.93022E-003 0.18085E-002
     338  0.89529E-003 0.14392E-002 0.85319E-003 0.18976E-002
     339  0.10578E-002 0.16807E-002 0.96320E-003 0.22072E-002
     340  0.10795E-002 0.18359E-002 0.10421E-002 0.23710E-002
     341  0.97972E-003 0.18685E-002 0.10865E-002 0.23731E-002
     342  0.82423E-003 0.17970E-002 0.11029E-002 0.22638E-002
     343  0.39106E-003 0.20712E-002 0.12365E-002 0.24437E-002
     344  0.71686E-003 0.20139E-002 0.12555E-002 0.24791E-002
     345  0.61429E-003 0.20660E-002 0.12709E-002 0.25022E-002
     346  0.49268E-003 0.20737E-002 0.12601E-002 0.24760E-002
     347  0.21481E-003 0.96410E-003 0.74286E-003 0.12359E-002
     348  0.27033E-003 0.12845E-002 0.91853E-003 0.16021E-002
     349  0.33159E-003 0.17045E-002 0.11016E-002 0.20564E-002
     350  0.35178E-003 0.98423E-003 0.76357E-003 0.12944E-002
     351  0.30053E-003 0.95541E-003 0.75974E-003 0.12571E-002
     352  0.25634E-003 0.95027E-003 0.75318E-003 0.12394E-002
     353  0.45578E-003 0.12867E-002 0.93864E-003 0.16566E-002
     354  0.38962E-003 0.12662E-002 0.93806E-003 0.16233E-002
     355  0.32865E-003 0.12675E-002 0.93188E-003 0.16071E-002
     356  0.59006E-003 0.16757E-002 0.11198E-002 0.21000E-002
     357  0.50393E-003 0.16786E-002 0.11257E-002 0.20830E-002
     358  0.41585E-003 0.16893E-002 0.11189E-002 0.20685E-002
     359  0.27825E-003 0.94016E-003 0.28611E-003 0.10214E-002
     360  0.27455E-003 0.21458E-002 0.12117E-002 0.24796E-002
     361  0.12910E-003 0.22382E-002 0.11852E-002 0.25359E-002
     362 -0.10607E-004 0.22170E-002 0.11277E-002 0.24873E-002
     363 -0.97042E-004 0.20732E-002 0.10427E-002 0.23227E-002
     364 -0.11976E-003 0.18525E-002 0.93505E-003 0.20786E-002
