
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
     210  0.39821E-003 0.69509E-003-0.55846E-003 0.97652E-003
     211  0.35341E-003 0.65227E-003-0.52958E-003 0.91149E-003
     212  0.31661E-003 0.61967E-003-0.49858E-003 0.85605E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.51278E-004 0.88489E-004-0.13333E-003 0.16804E-003
     215  0.11980E-003 0.27297E-003-0.24940E-003 0.38867E-003
     216  0.19862E-003 0.44512E-003-0.35673E-003 0.60402E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.64548E-004 0.99297E-004-0.16170E-003 0.20043E-003
     221  0.59487E-004 0.94386E-004-0.15260E-003 0.18903E-003
     222  0.55100E-004 0.90818E-004-0.14336E-003 0.17843E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    18.483      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.17521E-003 0.31437E-003-0.30121E-003 0.46931E-003
     224  0.15389E-003 0.29733E-003-0.28467E-003 0.43946E-003
     225  0.13575E-003 0.28373E-003-0.26758E-003 0.41295E-003
     226  0.28797E-003 0.51685E-003-0.42928E-003 0.73099E-003
     227  0.25306E-003 0.48659E-003-0.40635E-003 0.68258E-003
     228  0.22391E-003 0.46304E-003-0.38232E-003 0.64087E-003
     229  0.28268E-003 0.16476E-003-0.13043E-003 0.35223E-003
     230  0.25439E-003 0.57269E-003-0.42461E-003 0.75696E-003
     231  0.22748E-003 0.53854E-003-0.37902E-003 0.69673E-003
     232  0.21010E-003 0.47922E-003-0.32617E-003 0.61659E-003
     233  0.21130E-003 0.38962E-003-0.26555E-003 0.51669E-003
     234  0.23614E-003 0.27846E-003-0.19888E-003 0.41575E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.43561E-004 0.42602E-004-0.41747E-004 0.73861E-004
     237  0.98836E-004 0.97561E-004-0.74934E-004 0.15780E-003
     238  0.17974E-003 0.13792E-003-0.10323E-003 0.24897E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10204E-003 0.25677E-003-0.22504E-003 0.35635E-003
     244  0.17301E-003 0.42575E-003-0.32530E-003 0.56304E-003
     245  0.15317E-003 0.40548E-003-0.29357E-003 0.52351E-003
     246  0.45949E-004 0.82842E-004-0.11869E-003 0.15186E-003
     247  0.42408E-004 0.77167E-004-0.10357E-003 0.13594E-003
     248  0.44036E-004 0.80923E-004-0.94866E-004 0.13224E-003
     249  0.39450E-004 0.56869E-004-0.62728E-004 0.93408E-004
     250  0.83236E-004 0.14454E-003-0.11247E-003 0.20117E-003
     251  0.15139E-003 0.21807E-003-0.15560E-003 0.30771E-003
     252  0.13829E-003 0.30186E-003-0.20893E-003 0.39230E-003
     253  0.14087E-003 0.36740E-003-0.25591E-003 0.46938E-003
     254  0.84606E-004 0.20029E-003-0.15423E-003 0.26658E-003
     255  0.89650E-004 0.24221E-003-0.20309E-003 0.32856E-003
     256  0.86400E-004 0.24282E-003-0.18817E-003 0.31912E-003
     257  0.36440E-003 0.42715E-004 0.60748E-004 0.37189E-003
     258  0.34481E-003 0.61730E-004-0.58672E-004 0.35517E-003
     259  0.39512E-003 0.39120E-005 0.19718E-006 0.39514E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    18.483      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.40791E-003-0.21724E-006 0.40942E-004 0.40996E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.48641E-004 0.23592E-004 0.15932E-004 0.56359E-004
     263  0.13632E-003 0.33229E-004 0.31415E-004 0.14379E-003
     264  0.24421E-003 0.38077E-004 0.46413E-004 0.25148E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.48252E-004 0.30019E-004-0.20341E-004 0.60358E-004
     269  0.52626E-004 0.22040E-004-0.27065E-005 0.57119E-004
     270  0.53332E-004 0.20042E-004 0.96509E-005 0.57785E-004
     271  0.12132E-003 0.53861E-004-0.35156E-004 0.13732E-003
     272  0.14071E-003 0.27261E-004-0.25408E-005 0.14335E-003
     273  0.14815E-003 0.21067E-004 0.20180E-004 0.15099E-003
     274  0.22183E-003 0.63000E-004-0.47136E-004 0.23537E-003
     275  0.25744E-003 0.19203E-004-0.10273E-005 0.25816E-003
     276  0.26920E-003 0.12293E-004 0.30883E-004 0.27124E-003
     277  0.25503E-003 0.11643E-003 0.60940E-004 0.28689E-003
     278  0.95510E-004 0.19310E-003 0.47284E-004 0.22056E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.37467E-004 0.31041E-004 0.16715E-004 0.51446E-004
     282  0.21401E-004 0.39657E-004 0.13730E-004 0.47108E-004
     283  0.10182E-003 0.57691E-004 0.32166E-004 0.12137E-003
     284  0.50083E-004 0.84481E-004 0.25674E-004 0.10151E-003
     285  0.17608E-003 0.85344E-004 0.46804E-004 0.20120E-003
     286  0.75199E-004 0.13551E-003 0.36657E-004 0.15925E-003
     287 -0.26391E-003 0.60231E-003 0.79016E-004 0.66232E-003
     288 -0.13483E-003 0.33291E-003 0.37650E-004 0.36115E-003
     289 -0.19190E-003 0.42200E-003 0.46208E-004 0.46588E-003
     290 -0.24045E-003 0.51361E-003 0.58908E-004 0.57016E-003
     291 -0.86395E-003 0.65385E-003 0.18777E-003 0.10996E-002
     292 -0.66824E-003 0.66598E-003 0.70836E-004 0.94610E-003
     293 -0.89232E-003 0.66532E-003 0.10233E-003 0.11177E-002
     294 -0.45202E-003 0.36593E-003 0.97423E-004 0.58967E-003
     295 -0.61426E-003 0.45631E-003 0.11896E-003 0.77439E-003
     296 -0.75893E-003 0.55246E-003 0.14824E-003 0.95035E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    18.483      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.34523E-003 0.36745E-003 0.29088E-004 0.50502E-003
     298 -0.46227E-003 0.36909E-003 0.46551E-004 0.59337E-003
     299 -0.46845E-003 0.46482E-003 0.36365E-004 0.66093E-003
     300 -0.62399E-003 0.46417E-003 0.57586E-004 0.77983E-003
     301 -0.58330E-003 0.56566E-003 0.48848E-004 0.81400E-003
     302 -0.77491E-003 0.56344E-003 0.74917E-004 0.96102E-003
     303  0.79352E-003 0.13988E-002 0.82711E-003 0.18084E-002
     304 -0.60336E-003 0.69641E-003 0.31675E-003 0.97436E-003
     305 -0.17952E-003 0.83291E-003 0.47667E-003 0.97631E-003
     306  0.31886E-003 0.10737E-002 0.65274E-003 0.12964E-002
     307  0.40159E-003 0.76772E-003 0.50945E-003 0.10051E-002
     308  0.47638E-003 0.94882E-003 0.60832E-003 0.12236E-002
     309  0.60727E-003 0.11627E-002 0.71772E-003 0.14953E-002
     310 -0.32085E-003 0.39055E-003 0.17742E-003 0.53568E-003
     311 -0.10035E-003 0.46558E-003 0.28072E-003 0.55284E-003
     312  0.15960E-003 0.59640E-003 0.39562E-003 0.73326E-003
     313 -0.44844E-003 0.48335E-003 0.21467E-003 0.69340E-003
     314 -0.16810E-003 0.57395E-003 0.33734E-003 0.68664E-003
     315  0.16368E-003 0.73504E-003 0.47336E-003 0.88947E-003
     316 -0.54920E-003 0.58544E-003 0.26088E-003 0.84405E-003
     317 -0.19897E-003 0.69710E-003 0.40360E-003 0.82972E-003
     318  0.21458E-003 0.89614E-003 0.56123E-003 0.10789E-002
     319  0.80506E-003 0.20205E-002 0.12367E-002 0.25019E-002
     320  0.11490E-002 0.17435E-002 0.97893E-003 0.23062E-002
     321  0.13461E-002 0.20515E-002 0.11017E-002 0.26897E-002
     322  0.13667E-002 0.22549E-002 0.11879E-002 0.28920E-002
     323  0.12247E-002 0.22993E-002 0.12346E-002 0.28828E-002
     324  0.98834E-003 0.21723E-002 0.12407E-002 0.26898E-002
     325  0.41515E-003 0.10331E-002 0.76360E-003 0.13501E-002
     326  0.53290E-003 0.13310E-002 0.93345E-003 0.17108E-002
     327  0.68335E-003 0.17035E-002 0.11086E-002 0.21443E-002
     328  0.56610E-003 0.93091E-003 0.60190E-003 0.12447E-002
     329  0.65048E-003 0.10659E-002 0.67506E-003 0.14195E-002
     330  0.65217E-003 0.11431E-002 0.72504E-003 0.15025E-002
     331  0.59142E-003 0.11505E-002 0.75239E-003 0.14965E-002
     332  0.50224E-003 0.11025E-002 0.76260E-003 0.14315E-002
     333  0.69847E-003 0.11604E-002 0.72136E-003 0.15345E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    18.483      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.81885E-003 0.13404E-002 0.81255E-003 0.17685E-002
     335  0.82996E-003 0.14483E-002 0.87660E-003 0.18854E-002
     336  0.75535E-003 0.14645E-002 0.91255E-003 0.18836E-002
     337  0.64193E-003 0.14086E-002 0.92804E-003 0.18049E-002
     338  0.89593E-003 0.14369E-002 0.85204E-003 0.18956E-002
     339  0.10579E-002 0.16777E-002 0.96161E-003 0.22042E-002
     340  0.10792E-002 0.18324E-002 0.10401E-002 0.23673E-002
     341  0.97947E-003 0.18645E-002 0.10841E-002 0.23688E-002
     342  0.82415E-003 0.17928E-002 0.11003E-002 0.22592E-002
     343  0.39200E-003 0.20643E-002 0.12324E-002 0.24359E-002
     344  0.71704E-003 0.20083E-002 0.12520E-002 0.24728E-002
     345  0.61468E-003 0.20599E-002 0.12671E-002 0.24953E-002
     346  0.49338E-003 0.20671E-002 0.12561E-002 0.24687E-002
     347  0.21536E-003 0.96068E-003 0.74035E-003 0.12318E-002
     348  0.27102E-003 0.12800E-002 0.91544E-003 0.15968E-002
     349  0.33240E-003 0.16987E-002 0.10979E-002 0.20497E-002
     350  0.35207E-003 0.98162E-003 0.76148E-003 0.12913E-002
     351  0.30090E-003 0.95262E-003 0.75749E-003 0.12537E-002
     352  0.25679E-003 0.94722E-003 0.75080E-003 0.12357E-002
     353  0.45609E-003 0.12832E-002 0.93604E-003 0.16525E-002
     354  0.39004E-003 0.12625E-002 0.93528E-003 0.16189E-002
     355  0.32919E-003 0.12634E-002 0.92893E-003 0.16023E-002
     356  0.59029E-003 0.16711E-002 0.11167E-002 0.20948E-002
     357  0.50433E-003 0.16737E-002 0.11223E-002 0.20773E-002
     358  0.41645E-003 0.16840E-002 0.11154E-002 0.20624E-002
     359  0.27884E-003 0.93624E-003 0.28408E-003 0.10173E-002
     360  0.27583E-003 0.21378E-002 0.12073E-002 0.24706E-002
     361  0.13099E-003 0.22289E-002 0.11805E-002 0.25257E-002
     362 -0.80088E-005 0.22071E-002 0.11229E-002 0.24763E-002
     363 -0.93905E-004 0.20633E-002 0.10380E-002 0.23116E-002
     364 -0.11637E-003 0.18433E-002 0.93060E-003 0.20682E-002
     365 -0.76347E-004 0.15926E-002 0.80621E-003 0.17867E-002
