
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.25846E-004 0.11787E-003 0.17057E-003 0.20893E-003
     111  0.19781E-004 0.12028E-003 0.16448E-003 0.20472E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.14330E-004 0.11909E-003 0.15473E-003 0.19578E-003
     113  0.10860E-004 0.11352E-003 0.14085E-003 0.18123E-003
     114  0.10183E-004 0.10459E-003 0.12330E-003 0.16201E-003
     115  0.12105E-004 0.94393E-004 0.10337E-003 0.14050E-003
     116  0.15534E-004 0.85096E-004 0.82511E-004 0.11954E-003
     117  0.19069E-004 0.78004E-004 0.62085E-004 0.10150E-003
     118  0.50574E-004 0.35998E-003 0.31821E-003 0.48312E-003
     119  0.26799E-004 0.36379E-003 0.30670E-003 0.47658E-003
     120  0.56741E-005 0.35489E-003 0.28831E-003 0.45728E-003
     121 -0.78685E-005 0.33070E-003 0.26214E-003 0.42207E-003
     122 -0.10707E-004 0.29502E-003 0.22915E-003 0.37371E-003
     123 -0.33443E-005 0.25547E-003 0.19172E-003 0.31943E-003
     124  0.10401E-004 0.21962E-003 0.15269E-003 0.26769E-003
     125  0.25499E-004 0.19224E-003 0.11458E-003 0.22524E-003
     126  0.82161E-004 0.58673E-003 0.45422E-003 0.74654E-003
     127  0.44021E-004 0.59554E-003 0.43736E-003 0.74019E-003
     128  0.10212E-004 0.58188E-003 0.41059E-003 0.71224E-003
     129 -0.10358E-004 0.54074E-003 0.37268E-003 0.65681E-003
     130 -0.12174E-004 0.47947E-003 0.32521E-003 0.57948E-003
     131  0.32941E-005 0.41205E-003 0.27167E-003 0.49355E-003
     132  0.28652E-004 0.35236E-003 0.21598E-003 0.41428E-003
     133  0.54562E-004 0.30856E-003 0.16176E-003 0.35264E-003
     134  0.99424E-004 0.39319E-003-0.29698E-004 0.40665E-003
     135  0.12854E-003 0.38665E-003 0.83271E-004 0.41587E-003
     136  0.11528E-003 0.38874E-003 0.26709E-004 0.40635E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.21052E-004 0.70900E-004-0.95006E-005 0.74567E-004
     139  0.49232E-004 0.16146E-003-0.17064E-004 0.16966E-003
     140  0.75564E-004 0.26954E-003-0.23471E-004 0.28091E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.22242E-004 0.71568E-004 0.24730E-004 0.78919E-004
     144  0.21654E-004 0.70987E-004 0.76270E-005 0.74607E-004
     145  0.44198E-004 0.16593E-003 0.45631E-004 0.17767E-003
     146  0.46689E-004 0.16246E-003 0.14295E-004 0.16964E-003
     147  0.79950E-004 0.27152E-003 0.64464E-004 0.29030E-003
     148  0.78156E-004 0.26903E-003 0.20486E-004 0.28090E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19672E-003 0.41686E-003-0.23310E-003 0.51653E-003
     150  0.98140E-004 0.39629E-003-0.89920E-004 0.41805E-003
     151  0.12751E-003 0.40130E-003-0.15723E-003 0.44946E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.35325E-004 0.73936E-004-0.70729E-004 0.10825E-003
     154  0.11025E-003 0.17401E-003-0.12982E-003 0.24349E-003
     155  0.16573E-003 0.28931E-003-0.18209E-003 0.37990E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.22189E-004 0.71171E-004-0.27749E-004 0.79547E-004
     159  0.26613E-004 0.71856E-004-0.47951E-004 0.90393E-004
     160  0.57564E-004 0.16201E-003-0.50535E-004 0.17921E-003
     161  0.76889E-004 0.16513E-003-0.87776E-004 0.20220E-003
     162  0.83239E-004 0.27111E-003-0.70447E-004 0.29222E-003
     163  0.11133E-003 0.27570E-003-0.12287E-003 0.32172E-003
     164  0.46509E-003 0.77230E-003-0.60527E-003 0.10859E-002
     165  0.30435E-003 0.45388E-003-0.31660E-003 0.63156E-003
     166  0.43481E-003 0.51923E-003-0.40320E-003 0.78818E-003
     167  0.56265E-003 0.61051E-003-0.48602E-003 0.96204E-003
     168  0.65943E-003 0.71357E-003-0.55740E-003 0.11201E-002
     169  0.70315E-003 0.80443E-003-0.60991E-003 0.12303E-002
     170  0.69013E-003 0.86111E-003-0.63986E-003 0.12756E-002
     171  0.63105E-003 0.86997E-003-0.64548E-003 0.12537E-002
     172  0.54862E-003 0.83457E-003-0.63203E-003 0.11819E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.72366E-004 0.10898E-003-0.17605E-003 0.21934E-003
     175  0.20576E-003 0.34558E-003-0.32770E-003 0.51880E-003
     176  0.33887E-003 0.57162E-003-0.46632E-003 0.81181E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.47819E-004 0.78136E-004-0.94865E-004 0.13188E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.62584E-004 0.85221E-004-0.11977E-003 0.15977E-003
     187  0.76945E-004 0.94650E-004-0.14354E-003 0.18837E-003
     188  0.88071E-004 0.10503E-003-0.16391E-003 0.21367E-003
     189  0.93828E-004 0.11405E-003-0.17889E-003 0.23198E-003
     190  0.93638E-004 0.11949E-003-0.18721E-003 0.24102E-003
     191  0.88538E-004 0.12002E-003-0.18874E-003 0.24055E-003
     192  0.80586E-004 0.11583E-003-0.18445E-003 0.23223E-003
     193  0.15571E-003 0.19192E-003-0.17500E-003 0.30282E-003
     194  0.20772E-003 0.22113E-003-0.22174E-003 0.37578E-003
     195  0.25664E-003 0.26010E-003-0.26642E-003 0.45222E-003
     196  0.29243E-003 0.30330E-003-0.30475E-003 0.51998E-003
     197  0.30774E-003 0.34222E-003-0.33294E-003 0.56804E-003
     198  0.30089E-003 0.36826E-003-0.34851E-003 0.58958E-003
     199  0.27608E-003 0.37624E-003-0.35129E-003 0.58411E-003
     200  0.24145E-003 0.36656E-003-0.34324E-003 0.55721E-003
     201  0.24407E-003 0.31865E-003-0.24650E-003 0.47103E-003
     202  0.33593E-003 0.36813E-003-0.31325E-003 0.58864E-003
     203  0.42389E-003 0.43553E-003-0.37718E-003 0.71529E-003
     204  0.48877E-003 0.51073E-003-0.43204E-003 0.82849E-003
     205  0.51703E-003 0.57806E-003-0.47251E-003 0.90815E-003
     206  0.50516E-003 0.62176E-003-0.49496E-003 0.94167E-003
     207  0.46133E-003 0.63268E-003-0.49907E-003 0.92854E-003
     208  0.40066E-003 0.61184E-003-0.48782E-003 0.87911E-003
     209  0.29260E-003 0.62214E-003-0.48484E-003 0.84128E-003
     210  0.40921E-003 0.72153E-003-0.57978E-003 0.10120E-002
     211  0.36295E-003 0.67802E-003-0.55034E-003 0.94569E-003
     212  0.32493E-003 0.64532E-003-0.51876E-003 0.88945E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.52524E-004 0.92371E-004-0.13897E-003 0.17494E-003
     215  0.12280E-003 0.28493E-003-0.25993E-003 0.40476E-003
     216  0.20364E-003 0.46464E-003-0.37175E-003 0.62893E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.66231E-004 0.10320E-003-0.16786E-003 0.20788E-003
     221  0.61001E-004 0.98206E-004-0.15858E-003 0.19625E-003
     222  0.56470E-004 0.94631E-004-0.14919E-003 0.18548E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.18011E-003 0.32645E-003-0.31268E-003 0.48660E-003
     224  0.15808E-003 0.30916E-003-0.29583E-003 0.45617E-003
     225  0.13933E-003 0.29553E-003-0.27843E-003 0.42927E-003
     226  0.29603E-003 0.53657E-003-0.44565E-003 0.75772E-003
     227  0.25997E-003 0.50584E-003-0.42228E-003 0.70837E-003
     228  0.22984E-003 0.48225E-003-0.39781E-003 0.66607E-003
     229  0.28786E-003 0.17939E-003-0.13997E-003 0.36693E-003
     230  0.26031E-003 0.59961E-003-0.44331E-003 0.78982E-003
     231  0.23204E-003 0.56582E-003-0.39669E-003 0.72894E-003
     232  0.21349E-003 0.50560E-003-0.34243E-003 0.64689E-003
     233  0.21419E-003 0.41340E-003-0.27995E-003 0.54327E-003
     234  0.23958E-003 0.29807E-003-0.21099E-003 0.43677E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.44474E-004 0.45303E-004-0.44706E-004 0.77646E-004
     237  0.10028E-003 0.10477E-003-0.80339E-004 0.16579E-003
     238  0.18257E-003 0.14922E-003-0.11076E-003 0.26052E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10434E-003 0.26878E-003-0.23507E-003 0.37200E-003
     244  0.17697E-003 0.44573E-003-0.33970E-003 0.58770E-003
     245  0.15610E-003 0.42589E-003-0.30733E-003 0.54791E-003
     246  0.47008E-004 0.86687E-004-0.12401E-003 0.15844E-003
     247  0.43312E-004 0.81007E-004-0.10854E-003 0.14219E-003
     248  0.44869E-004 0.85247E-004-0.99841E-004 0.13874E-003
     249  0.40213E-004 0.60134E-004-0.66439E-004 0.98221E-004
     250  0.84129E-004 0.15375E-003-0.11930E-003 0.21201E-003
     251  0.15317E-003 0.23292E-003-0.16513E-003 0.32400E-003
     252  0.13981E-003 0.31994E-003-0.22033E-003 0.41286E-003
     253  0.14290E-003 0.38742E-003-0.26874E-003 0.49269E-003
     254  0.85498E-004 0.21199E-003-0.16265E-003 0.28054E-003
     255  0.91324E-004 0.25435E-003-0.21269E-003 0.34391E-003
     256  0.87572E-004 0.25581E-003-0.19765E-003 0.33492E-003
     257  0.37850E-003 0.45183E-004 0.60552E-004 0.38596E-003
     258  0.35290E-003 0.70954E-004-0.65246E-004 0.36583E-003
     259  0.40637E-003 0.89626E-005-0.36551E-005 0.40648E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.42148E-003 0.25508E-005 0.39287E-004 0.42331E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.50315E-004 0.24765E-004 0.15772E-004 0.58255E-004
     263  0.14106E-003 0.35167E-004 0.31204E-004 0.14869E-003
     264  0.25318E-003 0.40400E-004 0.46207E-004 0.26052E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.49409E-004 0.32107E-004-0.22419E-004 0.63045E-004
     269  0.54073E-004 0.23623E-004-0.39715E-005 0.59141E-004
     270  0.54980E-004 0.21314E-004 0.90463E-005 0.59657E-004
     271  0.12377E-003 0.58884E-004-0.38918E-004 0.14248E-003
     272  0.14428E-003 0.30539E-004-0.47920E-005 0.14755E-003
     273  0.15260E-003 0.23299E-004 0.19153E-004 0.15556E-003
     274  0.22658E-003 0.70439E-004-0.52345E-004 0.24298E-003
     275  0.26431E-003 0.23624E-004-0.41017E-005 0.26540E-003
     276  0.27770E-003 0.14982E-004 0.29532E-004 0.27967E-003
     277  0.26720E-003 0.12018E-003 0.61410E-004 0.29935E-003
     278  0.10333E-003 0.19888E-003 0.47681E-004 0.22914E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.38920E-004 0.32292E-004 0.16776E-004 0.53282E-004
     282  0.22391E-004 0.41079E-004 0.13804E-004 0.48780E-004
     283  0.10600E-003 0.59937E-004 0.32346E-004 0.12599E-003
     284  0.52854E-004 0.87341E-004 0.25847E-004 0.10531E-003
     285  0.18391E-003 0.88392E-004 0.47128E-004 0.20942E-003
     286  0.80292E-004 0.13981E-003 0.36941E-004 0.16540E-003
     287 -0.25955E-003 0.61999E-003 0.78771E-004 0.67673E-003
     288 -0.13237E-003 0.34280E-003 0.37511E-004 0.36938E-003
     289 -0.18881E-003 0.43435E-003 0.46041E-004 0.47585E-003
     290 -0.23671E-003 0.52857E-003 0.58708E-004 0.58212E-003
     291 -0.89510E-003 0.67346E-003 0.18832E-003 0.11359E-002
     292 -0.68037E-003 0.68633E-003 0.69786E-004 0.96893E-003
     293 -0.91736E-003 0.68590E-003 0.10132E-003 0.11499E-002
     294 -0.46862E-003 0.37681E-003 0.97304E-004 0.60915E-003
     295 -0.63606E-003 0.46992E-003 0.11891E-003 0.79971E-003
     296 -0.78568E-003 0.56901E-003 0.14841E-003 0.98137E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.35144E-003 0.37873E-003 0.28298E-004 0.51744E-003
     298 -0.47538E-003 0.38049E-003 0.45638E-004 0.61061E-003
     299 -0.47668E-003 0.47899E-003 0.35442E-004 0.67669E-003
     300 -0.64121E-003 0.47849E-003 0.56548E-004 0.80206E-003
     301 -0.59354E-003 0.58287E-003 0.47832E-004 0.83325E-003
     302 -0.79619E-003 0.58083E-003 0.73839E-004 0.98830E-003
     303  0.79694E-003 0.14344E-002 0.84588E-003 0.18461E-002
     304 -0.63297E-003 0.71586E-003 0.32033E-003 0.10078E-002
     305 -0.20132E-003 0.85455E-003 0.48454E-003 0.10028E-002
     306  0.30902E-003 0.11008E-002 0.66584E-003 0.13231E-002
     307  0.40226E-003 0.78698E-003 0.52080E-003 0.10259E-002
     308  0.47656E-003 0.97276E-003 0.62196E-003 0.12491E-002
     309  0.60839E-003 0.11923E-002 0.73393E-003 0.15265E-002
     310 -0.33695E-003 0.40131E-003 0.17908E-003 0.55376E-003
     311 -0.11252E-003 0.47748E-003 0.28507E-003 0.56737E-003
     312  0.15357E-003 0.61118E-003 0.40331E-003 0.74819E-003
     313 -0.46966E-003 0.49675E-003 0.21677E-003 0.71717E-003
     314 -0.18436E-003 0.58872E-003 0.34266E-003 0.70569E-003
     315  0.15523E-003 0.75338E-003 0.48266E-003 0.90809E-003
     316 -0.57504E-003 0.60176E-003 0.26363E-003 0.87309E-003
     317 -0.21853E-003 0.71516E-003 0.41012E-003 0.85288E-003
     318  0.20483E-003 0.91865E-003 0.57239E-003 0.11016E-002
     319  0.81811E-003 0.20863E-002 0.12763E-002 0.25790E-002
     320  0.11638E-002 0.17895E-002 0.10031E-002 0.23585E-002
     321  0.13685E-002 0.21077E-002 0.11308E-002 0.27557E-002
     322  0.13918E-002 0.23192E-002 0.12211E-002 0.29677E-002
     323  0.12476E-002 0.23675E-002 0.12708E-002 0.29626E-002
     324  0.10056E-002 0.22396E-002 0.12788E-002 0.27681E-002
     325  0.42083E-003 0.10660E-002 0.78778E-003 0.13907E-002
     326  0.54059E-003 0.13737E-002 0.96316E-003 0.17627E-002
     327  0.69414E-003 0.17586E-002 0.11441E-002 0.22099E-002
     328  0.57198E-003 0.95497E-003 0.61652E-003 0.12725E-002
     329  0.65967E-003 0.10945E-002 0.69261E-003 0.14535E-002
     330  0.66242E-003 0.11749E-002 0.74497E-003 0.15408E-002
     331  0.60086E-003 0.11838E-002 0.77413E-003 0.15368E-002
     332  0.50987E-003 0.11358E-002 0.78569E-003 0.14722E-002
     333  0.70564E-003 0.11906E-002 0.73900E-003 0.15689E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    2.7480      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.83064E-003 0.13766E-002 0.83381E-003 0.18112E-002
     335  0.84337E-003 0.14890E-002 0.90086E-003 0.19339E-002
     336  0.76780E-003 0.15073E-002 0.93908E-003 0.19348E-002
     337  0.65206E-003 0.14516E-002 0.95630E-003 0.18566E-002
     338  0.90617E-003 0.14745E-002 0.87302E-003 0.19384E-002
     339  0.10743E-002 0.17234E-002 0.98693E-003 0.22580E-002
     340  0.10979E-002 0.18843E-002 0.10690E-002 0.24288E-002
     341  0.99678E-003 0.19195E-002 0.11158E-002 0.24338E-002
     342  0.83814E-003 0.18480E-002 0.11340E-002 0.23246E-002
     343  0.39324E-003 0.21413E-002 0.12769E-002 0.25240E-002
     344  0.72810E-003 0.20766E-002 0.12935E-002 0.25526E-002
     345  0.62283E-003 0.21322E-002 0.13105E-002 0.25791E-002
     346  0.49773E-003 0.21418E-002 0.13003E-002 0.25545E-002
     347  0.21574E-003 0.99774E-003 0.76739E-003 0.12771E-002
     348  0.27158E-003 0.13289E-002 0.94875E-003 0.16552E-002
     349  0.33333E-003 0.17627E-002 0.11377E-002 0.21243E-002
     350  0.35625E-003 0.10144E-002 0.78652E-003 0.13321E-002
     351  0.30379E-003 0.98603E-003 0.78331E-003 0.12954E-002
     352  0.25846E-003 0.98209E-003 0.77730E-003 0.12789E-002
     353  0.46194E-003 0.13263E-002 0.96693E-003 0.17051E-002
     354  0.39417E-003 0.13068E-002 0.96719E-003 0.16729E-002
     355  0.33158E-003 0.13096E-002 0.96167E-003 0.16583E-002
     356  0.59884E-003 0.17275E-002 0.11537E-002 0.21619E-002
     357  0.51053E-003 0.17324E-002 0.11606E-002 0.21468E-002
     358  0.42002E-003 0.17451E-002 0.11546E-002 0.21343E-002
     359  0.27994E-003 0.97571E-003 0.29970E-003 0.10584E-002
     360  0.27310E-003 0.22218E-002 0.12528E-002 0.25653E-002
     361  0.12242E-003 0.23206E-002 0.12268E-002 0.26278E-002
     362 -0.22688E-004 0.23013E-002 0.11686E-002 0.25811E-002
     363 -0.11282E-003 0.21542E-002 0.10817E-002 0.24132E-002
     364 -0.13687E-003 0.19265E-002 0.97110E-003 0.21617E-002
