
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
    NODE       UX           UY           UZ           USUM  
      38 -0.99282E-004 0.22955E-003 0.11626E-003 0.27580E-003
      39  0.19239E-004 0.27785E-003 0.18531E-003 0.33453E-003
      40  0.15648E-003 0.35705E-003 0.26281E-003 0.47015E-003
      41  0.33173E-003 0.84503E-003 0.64104E-003 0.11113E-002
      42  0.47047E-003 0.75684E-003 0.50893E-003 0.10262E-002
      43  0.53099E-003 0.86486E-003 0.56994E-003 0.11639E-002
      44  0.52840E-003 0.92765E-003 0.61140E-003 0.12303E-002
      45  0.47735E-003 0.93627E-003 0.63376E-003 0.12272E-002
      46  0.40399E-003 0.90029E-003 0.64145E-003 0.11769E-002
      47   0.0000       0.0000       0.0000       0.0000     
      48  0.50372E-004 0.12393E-003 0.18626E-003 0.22932E-003
      49  0.15544E-003 0.38167E-003 0.34719E-003 0.53887E-003
      50  0.25101E-003 0.62694E-003 0.49395E-003 0.83668E-003
      51   0.0000       0.0000       0.0000       0.0000     
      52   0.0000       0.0000       0.0000       0.0000     
      53   0.0000       0.0000       0.0000       0.0000     
      54   0.0000       0.0000       0.0000       0.0000     
      55  0.22392E-003 0.33704E-003 0.28820E-003 0.49678E-003
      56  0.18484E-003 0.39430E-003 0.34689E-003 0.55675E-003
      57  0.30433E-003 0.66209E-003 0.49588E-003 0.88141E-003
      58  0.36212E-003 0.69264E-003 0.49574E-003 0.92555E-003
      59  0.40805E-003 0.69702E-003 0.48654E-003 0.94290E-003
      60  0.41379E-003 0.64763E-003 0.45465E-003 0.89295E-003
      61  0.36664E-003 0.55640E-003 0.40191E-003 0.77816E-003
      62  0.56324E-004 0.12602E-003 0.18454E-003 0.23045E-003
      63  0.64342E-004 0.12182E-003 0.15699E-003 0.20887E-003
      64  0.81355E-004 0.15164E-003 0.19416E-003 0.25944E-003
      65  0.63071E-004 0.12923E-003 0.18114E-003 0.23128E-003
      66  0.21635E-003 0.40795E-003 0.34883E-003 0.57872E-003
      67  0.26279E-003 0.44338E-003 0.36001E-003 0.62869E-003
      68  0.27494E-003 0.43134E-003 0.34695E-003 0.61807E-003
      69  0.16285E-003 0.78395E-003 0.62136E-003 0.10135E-002
      70  0.27763E-003 0.80102E-003 0.63774E-003 0.10609E-002
      71  0.23420E-003 0.77513E-003 0.63338E-003 0.10280E-002
      72  0.19747E-003 0.77076E-003 0.62843E-003 0.10139E-002
      73   0.0000       0.0000       0.0000       0.0000     
      74  0.30958E-004 0.11724E-003 0.17820E-003 0.21554E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75  0.72528E-004 0.35971E-003 0.33263E-003 0.49527E-003
      76  0.11693E-003 0.58377E-003 0.47522E-003 0.76177E-003
      77   0.0000       0.0000       0.0000       0.0000     
      78   0.0000       0.0000       0.0000       0.0000     
      79   0.0000       0.0000       0.0000       0.0000     
      80  0.44666E-004 0.11807E-003 0.18443E-003 0.22350E-003
      81  0.39740E-004 0.11514E-003 0.18203E-003 0.21903E-003
      82  0.35479E-004 0.11508E-003 0.18024E-003 0.21677E-003
      83  0.13034E-003 0.36565E-003 0.34370E-003 0.51848E-003
      84  0.10928E-003 0.35596E-003 0.33972E-003 0.50404E-003
      85  0.90668E-004 0.35462E-003 0.33632E-003 0.49708E-003
      86  0.20906E-003 0.59684E-003 0.48976E-003 0.79987E-003
      87  0.17466E-003 0.57838E-003 0.48496E-003 0.77474E-003
      88  0.14511E-003 0.57491E-003 0.48055E-003 0.76322E-003
      89  0.12497E-003 0.40632E-003 0.15010E-003 0.45083E-003
      90  0.11596E-003 0.81249E-003 0.60766E-003 0.10212E-002
      91  0.66201E-004 0.83073E-003 0.58525E-003 0.10183E-002
      92  0.22271E-004 0.81521E-003 0.54941E-003 0.98332E-003
      93 -0.23275E-005 0.75821E-003 0.49865E-003 0.90749E-003
      94  0.58425E-006 0.67097E-003 0.43500E-003 0.79964E-003
      95  0.27258E-004 0.57677E-003 0.36398E-003 0.68256E-003
      96  0.65978E-004 0.49504E-003 0.28980E-003 0.57740E-003
      97  0.10224E-003 0.43774E-003 0.21769E-003 0.49946E-003
      98   0.0000       0.0000       0.0000       0.0000     
      99  0.21200E-004 0.75544E-004 0.44962E-004 0.90432E-004
     100  0.36056E-004 0.17973E-003 0.82726E-004 0.20112E-003
     101  0.70874E-004 0.29067E-003 0.11653E-003 0.32108E-003
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.25176E-004 0.12085E-003 0.17478E-003 0.21398E-003
     111  0.18957E-004 0.12352E-003 0.16889E-003 0.21009E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.13356E-004 0.12246E-003 0.15920E-003 0.20129E-003
     113  0.97879E-005 0.11683E-003 0.14520E-003 0.18662E-003
     114  0.91075E-005 0.10767E-003 0.12738E-003 0.16704E-003
     115  0.11133E-004 0.97159E-004 0.10702E-003 0.14497E-003
     116  0.14751E-004 0.87516E-004 0.85646E-004 0.12334E-003
     117  0.18517E-004 0.80111E-004 0.64664E-004 0.10460E-003
     118  0.48912E-004 0.36927E-003 0.32607E-003 0.49504E-003
     119  0.24458E-004 0.37395E-003 0.31493E-003 0.48951E-003
     120  0.26334E-005 0.36543E-003 0.29665E-003 0.47069E-003
     121 -0.11435E-004 0.34099E-003 0.27026E-003 0.43525E-003
     122 -0.14458E-004 0.30445E-003 0.23674E-003 0.38593E-003
     123 -0.68784E-005 0.26370E-003 0.19851E-003 0.33014E-003
     124  0.74227E-005 0.22654E-003 0.15850E-003 0.27658E-003
     125  0.23272E-004 0.19798E-003 0.11934E-003 0.23233E-003
     126  0.79446E-004 0.60208E-003 0.46542E-003 0.76513E-003
     127  0.40175E-004 0.61252E-003 0.44907E-003 0.76056E-003
     128  0.51786E-005 0.59963E-003 0.42245E-003 0.73352E-003
     129 -0.16272E-004 0.55807E-003 0.38423E-003 0.67774E-003
     130 -0.18355E-004 0.49531E-003 0.33598E-003 0.59879E-003
     131 -0.24377E-005 0.42576E-003 0.28129E-003 0.51029E-003
     132  0.23958E-004 0.36379E-003 0.22420E-003 0.42800E-003
     133  0.51227E-004 0.31797E-003 0.16848E-003 0.36348E-003
     134  0.10018E-003 0.40190E-003-0.27755E-004 0.41513E-003
     135  0.12822E-003 0.39624E-003 0.88229E-004 0.42572E-003
     136  0.11580E-003 0.39770E-003 0.30079E-004 0.41531E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.21091E-004 0.72466E-004-0.89089E-005 0.75997E-004
     139  0.49174E-004 0.16511E-003-0.15980E-004 0.17301E-003
     140  0.75737E-004 0.27559E-003-0.21953E-004 0.28665E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.22104E-004 0.73272E-004 0.26228E-004 0.80903E-004
     144  0.21634E-004 0.72600E-004 0.86506E-005 0.76247E-004
     145  0.43406E-004 0.17013E-003 0.48386E-004 0.18212E-003
     146  0.46358E-004 0.16630E-003 0.16172E-004 0.17339E-003
     147  0.79078E-004 0.27839E-003 0.68331E-004 0.29736E-003
     148  0.77989E-004 0.27534E-003 0.23118E-004 0.28710E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19775E-003 0.42552E-003-0.23519E-003 0.52487E-003
     150  0.98816E-004 0.40492E-003-0.89307E-004 0.42626E-003
     151  0.12816E-003 0.40989E-003-0.15794E-003 0.45758E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.35496E-004 0.75489E-004-0.71360E-004 0.10978E-003
     154  0.11088E-003 0.17760E-003-0.13098E-003 0.24697E-003
     155  0.16665E-003 0.29529E-003-0.18372E-003 0.38564E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.22255E-004 0.72718E-004-0.27561E-004 0.80888E-004
     159  0.26711E-004 0.73396E-004-0.48162E-004 0.91761E-004
     160  0.57678E-004 0.16557E-003-0.50191E-004 0.18237E-003
     161  0.77195E-004 0.16866E-003-0.88165E-004 0.20538E-003
     162  0.83552E-004 0.27704E-003-0.69967E-004 0.29771E-003
     163  0.11182E-003 0.28160E-003-0.12342E-003 0.32717E-003
     164  0.46909E-003 0.78703E-003-0.61705E-003 0.11046E-002
     165  0.30634E-003 0.46286E-003-0.32018E-003 0.64078E-003
     166  0.43831E-003 0.52895E-003-0.40836E-003 0.79916E-003
     167  0.56785E-003 0.62144E-003-0.49276E-003 0.97543E-003
     168  0.66608E-003 0.72602E-003-0.56565E-003 0.11361E-002
     169  0.71055E-003 0.81834E-003-0.61944E-003 0.12483E-002
     170  0.69742E-003 0.87606E-003-0.65038E-003 0.12949E-002
     171  0.63749E-003 0.88531E-003-0.65663E-003 0.12733E-002
     172  0.55383E-003 0.84969E-003-0.64358E-003 0.12012E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.72900E-004 0.11124E-003-0.17945E-003 0.22336E-003
     175  0.20769E-003 0.35235E-003-0.33403E-003 0.52807E-003
     176  0.34198E-003 0.58260E-003-0.47535E-003 0.82604E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.48121E-004 0.79733E-004-0.95932E-004 0.13370E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.63068E-004 0.86908E-004-0.12130E-003 0.16200E-003
     187  0.77623E-004 0.96474E-004-0.14553E-003 0.19108E-003
     188  0.88909E-004 0.10702E-003-0.16633E-003 0.21685E-003
     189  0.94750E-004 0.11620E-003-0.18168E-003 0.23555E-003
     190  0.94547E-004 0.12176E-003-0.19027E-003 0.24488E-003
     191  0.89351E-004 0.12233E-003-0.19198E-003 0.24455E-003
     192  0.81259E-004 0.11813E-003-0.18779E-003 0.23627E-003
     193  0.15687E-003 0.19569E-003-0.17697E-003 0.30696E-003
     194  0.20955E-003 0.22527E-003-0.22456E-003 0.38090E-003
     195  0.25919E-003 0.26479E-003-0.27011E-003 0.45853E-003
     196  0.29556E-003 0.30867E-003-0.30924E-003 0.52750E-003
     197  0.31114E-003 0.34824E-003-0.33812E-003 0.57655E-003
     198  0.30424E-003 0.37479E-003-0.35420E-003 0.59874E-003
     199  0.27907E-003 0.38303E-003-0.35732E-003 0.59352E-003
     200  0.24392E-003 0.37339E-003-0.34946E-003 0.56660E-003
     201  0.24581E-003 0.32491E-003-0.24927E-003 0.47763E-003
     202  0.33880E-003 0.37497E-003-0.31725E-003 0.59669E-003
     203  0.42800E-003 0.44329E-003-0.38241E-003 0.72521E-003
     204  0.49388E-003 0.51963E-003-0.43841E-003 0.84033E-003
     205  0.52266E-003 0.58807E-003-0.47987E-003 0.92156E-003
     206  0.51069E-003 0.63259E-003-0.50306E-003 0.95606E-003
     207  0.46623E-003 0.64389E-003-0.50766E-003 0.94323E-003
     208  0.40467E-003 0.62300E-003-0.49668E-003 0.89363E-003
     209  0.29415E-003 0.63951E-003-0.49722E-003 0.86181E-003
     210  0.41245E-003 0.73617E-003-0.59171E-003 0.10306E-002
     211  0.36558E-003 0.69301E-003-0.56241E-003 0.96448E-003
     212  0.32704E-003 0.66123E-003-0.53097E-003 0.90891E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.52781E-004 0.94955E-004-0.14259E-003 0.17926E-003
     215  0.12348E-003 0.29288E-003-0.26666E-003 0.41489E-003
     216  0.20475E-003 0.47764E-003-0.38131E-003 0.64457E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.66668E-004 0.10545E-003-0.17129E-003 0.21191E-003
     221  0.61365E-004 0.10050E-003-0.16206E-003 0.20032E-003
     222  0.56777E-004 0.97033E-004-0.15274E-003 0.18965E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.18167E-003 0.33324E-003-0.31908E-003 0.49585E-003
     224  0.15933E-003 0.31613E-003-0.30232E-003 0.46554E-003
     225  0.14031E-003 0.30289E-003-0.28504E-003 0.43895E-003
     226  0.29853E-003 0.54755E-003-0.45479E-003 0.77186E-003
     227  0.26199E-003 0.51712E-003-0.43153E-003 0.72268E-003
     228  0.23143E-003 0.49421E-003-0.40722E-003 0.68091E-003
     229  0.28668E-003 0.19463E-003-0.14906E-003 0.37721E-003
     230  0.26105E-003 0.61892E-003-0.45585E-003 0.81179E-003
     231  0.23173E-003 0.58682E-003-0.40923E-003 0.75201E-003
     232  0.21208E-003 0.52729E-003-0.35470E-003 0.66994E-003
     233  0.21204E-003 0.43429E-003-0.29155E-003 0.56443E-003
     234  0.23743E-003 0.31669E-003-0.22152E-003 0.45358E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.44498E-004 0.47755E-004-0.47480E-004 0.80715E-004
     237  0.99435E-004 0.11178E-003-0.85449E-004 0.17229E-003
     238  0.18125E-003 0.16064E-003-0.11793E-003 0.26938E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10459E-003 0.27735E-003-0.24187E-003 0.38258E-003
     244  0.17743E-003 0.46005E-003-0.34940E-003 0.60432E-003
     245  0.15575E-003 0.44151E-003-0.31714E-003 0.56549E-003
     246  0.47174E-004 0.89416E-004-0.12764E-003 0.16283E-003
     247  0.43372E-004 0.83923E-004-0.11216E-003 0.14664E-003
     248  0.44791E-004 0.88737E-004-0.10375E-003 0.14368E-003
     249  0.40159E-004 0.62918E-004-0.69603E-004 0.10206E-003
     250  0.83016E-004 0.16205E-003-0.12522E-003 0.22098E-003
     251  0.15128E-003 0.24675E-003-0.17342E-003 0.33741E-003
     252  0.13797E-003 0.33563E-003-0.22954E-003 0.42939E-003
     253  0.14169E-003 0.40374E-003-0.27847E-003 0.51051E-003
     254  0.84361E-004 0.22198E-003-0.16947E-003 0.29174E-003
     255  0.91106E-004 0.26360E-003-0.21961E-003 0.35498E-003
     256  0.86771E-004 0.26624E-003-0.20486E-003 0.34696E-003
     257  0.38657E-003 0.48007E-004 0.58332E-004 0.39388E-003
     258  0.35381E-003 0.81976E-004-0.72473E-004 0.37034E-003
     259  0.41000E-003 0.16121E-004-0.89657E-005 0.41042E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.42775E-003 0.68729E-005 0.35714E-004 0.42930E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.51173E-004 0.25774E-004 0.15054E-004 0.59241E-004
     263  0.14344E-003 0.37093E-004 0.29921E-004 0.15115E-003
     264  0.25801E-003 0.42919E-004 0.44445E-004 0.26530E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.49622E-004 0.34110E-004-0.24638E-004 0.65061E-004
     269  0.54540E-004 0.25190E-004-0.56187E-005 0.60339E-004
     270  0.55687E-004 0.22537E-004 0.79201E-005 0.60594E-004
     271  0.12361E-003 0.64234E-004-0.42993E-004 0.14579E-003
     272  0.14505E-003 0.34344E-004-0.77996E-005 0.14927E-003
     273  0.15432E-003 0.25919E-004 0.17114E-004 0.15742E-003
     274  0.22660E-003 0.78887E-004-0.58046E-004 0.24686E-003
     275  0.26612E-003 0.29334E-004-0.82938E-005 0.26786E-003
     276  0.28129E-003 0.18641E-004 0.26707E-004 0.28317E-003
     277  0.27559E-003 0.12277E-003 0.60057E-004 0.30761E-003
     278  0.11019E-003 0.20209E-003 0.46627E-004 0.23485E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.39776E-004 0.33208E-004 0.16327E-004 0.54327E-004
     282  0.23064E-004 0.41995E-004 0.13462E-004 0.49767E-004
     283  0.10853E-003 0.61629E-004 0.31554E-004 0.12873E-003
     284  0.54909E-004 0.89124E-004 0.25239E-004 0.10768E-003
     285  0.18901E-003 0.90621E-004 0.46050E-004 0.21461E-003
     286  0.84452E-004 0.14234E-003 0.36106E-004 0.16940E-003
     287 -0.24952E-003 0.62924E-003 0.75847E-004 0.68114E-003
     288 -0.12682E-003 0.34796E-003 0.36023E-004 0.37210E-003
     289 -0.18137E-003 0.44069E-003 0.44222E-004 0.47860E-003
     290 -0.22762E-003 0.53624E-003 0.56442E-004 0.58528E-003
     291 -0.91340E-003 0.68374E-003 0.18480E-003 0.11558E-002
     292 -0.68097E-003 0.69730E-003 0.66306E-004 0.97690E-003
     293 -0.92821E-003 0.69711E-003 0.97484E-004 0.11649E-002
     294 -0.47835E-003 0.38235E-003 0.95033E-004 0.61971E-003
     295 -0.64849E-003 0.47695E-003 0.11623E-003 0.81334E-003
     296 -0.80094E-003 0.57763E-003 0.14532E-003 0.99814E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.35151E-003 0.38475E-003 0.26359E-004 0.52181E-003
     298 -0.48097E-003 0.38658E-003 0.43333E-004 0.61859E-003
     299 -0.47656E-003 0.48652E-003 0.33098E-004 0.68184E-003
     300 -0.64826E-003 0.48618E-003 0.53793E-004 0.81210E-003
     301 -0.59348E-003 0.59204E-003 0.45001E-004 0.83950E-003
     302 -0.80492E-003 0.59024E-003 0.70591E-004 0.10006E-002
     303  0.78700E-003 0.14490E-002 0.85168E-003 0.18559E-002
     304 -0.65445E-003 0.72511E-003 0.31798E-003 0.10272E-002
     305 -0.22186E-003 0.86370E-003 0.48422E-003 0.10147E-002
     306  0.29280E-003 0.11116E-002 0.66831E-003 0.13297E-002
     307  0.39616E-003 0.79443E-003 0.52416E-003 0.10309E-002
     308  0.46862E-003 0.98220E-003 0.62605E-003 0.12555E-002
     309  0.59919E-003 0.12041E-002 0.73888E-003 0.15346E-002
     310 -0.34859E-003 0.40621E-003 0.17741E-003 0.56391E-003
     311 -0.12385E-003 0.48224E-003 0.28459E-003 0.57349E-003
     312  0.14437E-003 0.61675E-003 0.40457E-003 0.75160E-003
     313 -0.48459E-003 0.50299E-003 0.21483E-003 0.73074E-003
     314 -0.19895E-003 0.59478E-003 0.34217E-003 0.71444E-003
     315  0.14332E-003 0.76044E-003 0.48424E-003 0.91285E-003
     316 -0.59326E-003 0.60947E-003 0.26147E-003 0.88982E-003
     317 -0.23620E-003 0.72270E-003 0.40970E-003 0.86368E-003
     318  0.19057E-003 0.92749E-003 0.57441E-003 0.11075E-002
     319  0.81784E-003 0.21222E-002 0.12986E-002 0.26189E-002
     320  0.11601E-002 0.18092E-002 0.10124E-002 0.23757E-002
     321  0.13699E-002 0.21334E-002 0.11434E-002 0.27813E-002
     322  0.13958E-002 0.23503E-002 0.12368E-002 0.30003E-002
     323  0.12513E-002 0.24020E-002 0.12892E-002 0.29996E-002
     324  0.10071E-002 0.22748E-002 0.12991E-002 0.28066E-002
     325  0.41956E-003 0.10832E-002 0.80111E-003 0.14111E-002
     326  0.53940E-003 0.13965E-002 0.97967E-003 0.17891E-002
     327  0.69365E-003 0.17884E-002 0.11639E-002 0.22437E-002
     328  0.56873E-003 0.96483E-003 0.62193E-003 0.12811E-002
     329  0.65857E-003 0.11069E-002 0.70002E-003 0.14660E-002
     330  0.66238E-003 0.11895E-002 0.75418E-003 0.15564E-002
     331  0.60087E-003 0.11998E-002 0.78489E-003 0.15545E-002
     332  0.50933E-003 0.11525E-002 0.79780E-003 0.14914E-002
     333  0.70152E-003 0.12032E-002 0.74560E-003 0.15798E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.9930      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.82947E-003 0.13927E-002 0.84289E-003 0.18270E-002
     335  0.84372E-003 0.15079E-002 0.91220E-003 0.19539E-002
     336  0.76824E-003 0.15282E-002 0.95235E-003 0.19577E-002
     337  0.65178E-003 0.14735E-002 0.97125E-003 0.18813E-002
     338  0.90198E-003 0.14905E-002 0.88098E-003 0.19523E-002
     339  0.10740E-002 0.17441E-002 0.99787E-003 0.22784E-002
     340  0.10998E-002 0.19090E-002 0.10827E-002 0.24548E-002
     341  0.99867E-003 0.19469E-002 0.11318E-002 0.24635E-002
     342  0.83887E-003 0.18766E-002 0.11519E-002 0.23563E-002
     343  0.38701E-003 0.21889E-002 0.13050E-002 0.25777E-002
     344  0.72712E-003 0.21152E-002 0.13177E-002 0.25959E-002
     345  0.62035E-003 0.21744E-002 0.13364E-002 0.26265E-002
     346  0.49313E-003 0.21864E-002 0.13274E-002 0.26049E-002
     347  0.21206E-003 0.10211E-002 0.78456E-003 0.13051E-002
     348  0.26701E-003 0.13596E-002 0.96988E-003 0.16913E-002
     349  0.32795E-003 0.18027E-002 0.11629E-002 0.21701E-002
     350  0.35439E-003 0.10323E-002 0.80087E-003 0.13537E-002
     351  0.30138E-003 0.10051E-002 0.79865E-003 0.13187E-002
     352  0.25549E-003 0.10030E-002 0.79359E-003 0.13043E-002
     353  0.46000E-003 0.13502E-002 0.98473E-003 0.17333E-002
     354  0.39144E-003 0.13323E-002 0.98621E-003 0.17032E-002
     355  0.32800E-003 0.13374E-002 0.98179E-003 0.16912E-002
     356  0.59743E-003 0.17592E-002 0.11751E-002 0.21983E-002
     357  0.50797E-003 0.17665E-002 0.11835E-002 0.21861E-002
     358  0.41608E-003 0.17818E-002 0.11788E-002 0.21766E-002
     359  0.27607E-003 0.10024E-002 0.31345E-003 0.10860E-002
     360  0.26453E-003 0.22768E-002 0.12826E-002 0.26266E-002
     361  0.10967E-003 0.23839E-002 0.12583E-002 0.26978E-002
     362 -0.40193E-004 0.23688E-002 0.12007E-002 0.26561E-002
     363 -0.13397E-003 0.22212E-002 0.11134E-002 0.24882E-002
     364 -0.15970E-003 0.19890E-002 0.10013E-002 0.22325E-002
