
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
      49  0.15149E-003 0.37331E-003 0.33828E-003 0.52606E-003
      50  0.24483E-003 0.61374E-003 0.48130E-003 0.81747E-003
      51   0.0000       0.0000       0.0000       0.0000     
      52   0.0000       0.0000       0.0000       0.0000     
      53   0.0000       0.0000       0.0000       0.0000     
      54   0.0000       0.0000       0.0000       0.0000     
      55  0.21570E-003 0.32734E-003 0.27906E-003 0.48120E-003
      56  0.17975E-003 0.38498E-003 0.33765E-003 0.54270E-003
      57  0.29614E-003 0.64689E-003 0.48273E-003 0.85977E-003
      58  0.35159E-003 0.67552E-003 0.48207E-003 0.90129E-003
      59  0.39528E-003 0.67870E-003 0.47254E-003 0.91661E-003
      60  0.39978E-003 0.62971E-003 0.44094E-003 0.86648E-003
      61  0.35297E-003 0.54033E-003 0.38912E-003 0.75363E-003
      62  0.54662E-004 0.12301E-003 0.17959E-003 0.22444E-003
      63  0.61872E-004 0.11843E-003 0.15205E-003 0.20242E-003
      64  0.78551E-004 0.14757E-003 0.18840E-003 0.25188E-003
      65  0.61050E-004 0.12596E-003 0.17606E-003 0.22492E-003
      66  0.20992E-003 0.39764E-003 0.33915E-003 0.56321E-003
      67  0.25453E-003 0.43164E-003 0.34962E-003 0.61101E-003
      68  0.26570E-003 0.41939E-003 0.33652E-003 0.59977E-003
      69  0.15984E-003 0.76971E-003 0.60599E-003 0.99259E-003
      70  0.27146E-003 0.78613E-003 0.62178E-003 0.10384E-002
      71  0.22934E-003 0.76152E-003 0.61776E-003 0.10070E-002
      72  0.19359E-003 0.75734E-003 0.61299E-003 0.99338E-003
      73   0.0000       0.0000       0.0000       0.0000     
      74  0.30392E-004 0.11476E-003 0.17378E-003 0.21046E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75  0.71176E-004 0.35240E-003 0.32441E-003 0.48425E-003
      76  0.11476E-003 0.57260E-003 0.46349E-003 0.74556E-003
      77   0.0000       0.0000       0.0000       0.0000     
      78   0.0000       0.0000       0.0000       0.0000     
      79   0.0000       0.0000       0.0000       0.0000     
      80  0.43555E-004 0.11556E-003 0.17980E-003 0.21813E-003
      81  0.38832E-004 0.11277E-003 0.17753E-003 0.21387E-003
      82  0.34741E-004 0.11272E-003 0.17580E-003 0.21170E-003
      83  0.12727E-003 0.35811E-003 0.33510E-003 0.50669E-003
      84  0.10688E-003 0.34891E-003 0.33135E-003 0.49290E-003
      85  0.88805E-004 0.34763E-003 0.32808E-003 0.48617E-003
      86  0.20430E-003 0.58518E-003 0.47752E-003 0.78243E-003
      87  0.17094E-003 0.56763E-003 0.47303E-003 0.75841E-003
      88  0.14220E-003 0.56430E-003 0.46877E-003 0.74726E-003
      89  0.12216E-003 0.40025E-003 0.14468E-003 0.44278E-003
      90  0.11423E-003 0.79625E-003 0.59229E-003 0.99893E-003
      91  0.66075E-004 0.81239E-003 0.56996E-003 0.99458E-003
      92  0.23841E-004 0.79575E-003 0.53452E-003 0.95890E-003
      93  0.50986E-006 0.73920E-003 0.48460E-003 0.88389E-003
      94  0.38072E-005 0.65392E-003 0.42227E-003 0.77842E-003
      95  0.29863E-004 0.56257E-003 0.35292E-003 0.66478E-003
      96  0.67127E-004 0.48394E-003 0.28063E-003 0.56343E-003
      97  0.10145E-003 0.42945E-003 0.21046E-003 0.48889E-003
      98   0.0000       0.0000       0.0000       0.0000     
      99  0.21179E-004 0.74238E-004 0.43262E-004 0.88495E-004
     100  0.36069E-004 0.17660E-003 0.79655E-004 0.19707E-003
     101  0.69927E-004 0.28595E-003 0.11227E-003 0.31506E-003
     102   0.0000       0.0000       0.0000       0.0000     
     103   0.0000       0.0000       0.0000       0.0000     
     104   0.0000       0.0000       0.0000       0.0000     
     105   0.0000       0.0000       0.0000       0.0000     
     106   0.0000       0.0000       0.0000       0.0000     
     107   0.0000       0.0000       0.0000       0.0000     
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.24836E-004 0.11816E-003 0.17033E-003 0.20879E-003
     111  0.18873E-004 0.12060E-003 0.16445E-003 0.20480E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.13527E-004 0.11943E-003 0.15485E-003 0.19603E-003
     113  0.10159E-004 0.11387E-003 0.14108E-003 0.18158E-003
     114  0.95785E-005 0.10495E-003 0.12361E-003 0.16244E-003
     115  0.11588E-004 0.94784E-004 0.10372E-003 0.14098E-003
     116  0.15093E-004 0.85528E-004 0.82878E-004 0.12005E-003
     117  0.18686E-004 0.78493E-004 0.62445E-004 0.10203E-003
     118  0.48263E-004 0.36126E-003 0.31781E-003 0.48357E-003
     119  0.24624E-004 0.36524E-003 0.30668E-003 0.47756E-003
     120  0.36313E-005 0.35641E-003 0.28857E-003 0.45860E-003
     121 -0.97783E-005 0.33224E-003 0.26261E-003 0.42360E-003
     122 -0.12485E-004 0.29654E-003 0.22976E-003 0.37534E-003
     123 -0.49980E-005 0.25699E-003 0.19242E-003 0.32109E-003
     124  0.88540E-005 0.22116E-003 0.15342E-003 0.26931E-003
     125  0.24028E-004 0.19384E-003 0.11530E-003 0.22681E-003
     126  0.78321E-004 0.58958E-003 0.45366E-003 0.74802E-003
     127  0.40319E-004 0.59866E-003 0.43733E-003 0.74248E-003
     128  0.66448E-005 0.58508E-003 0.41098E-003 0.71503E-003
     129 -0.13778E-004 0.54390E-003 0.37337E-003 0.65987E-003
     130 -0.15437E-004 0.48254E-003 0.32611E-003 0.58261E-003
     131  0.18607E-006 0.41505E-003 0.27270E-003 0.49662E-003
     132  0.25672E-004 0.35535E-003 0.21707E-003 0.41719E-003
     133  0.51653E-004 0.31160E-003 0.16283E-003 0.35535E-003
     134  0.94038E-004 0.39867E-003-0.29394E-004 0.41066E-003
     135  0.12371E-003 0.39167E-003 0.84378E-004 0.41932E-003
     136  0.11015E-003 0.39401E-003 0.27496E-004 0.41004E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.20739E-004 0.71739E-004-0.94790E-005 0.75276E-004
     139  0.47770E-004 0.16355E-003-0.16960E-004 0.17123E-003
     140  0.72326E-004 0.27320E-003-0.23264E-004 0.28357E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.21917E-004 0.72216E-004 0.24996E-004 0.79500E-004
     144  0.21335E-004 0.71730E-004 0.77952E-005 0.75240E-004
     145  0.42751E-004 0.16775E-003 0.46182E-004 0.17917E-003
     146  0.45219E-004 0.16442E-003 0.14667E-004 0.17115E-003
     147  0.76931E-004 0.27484E-003 0.65296E-004 0.29278E-003
     148  0.75001E-004 0.27253E-003 0.21071E-004 0.28345E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19266E-003 0.42302E-003-0.23559E-003 0.52112E-003
     150  0.92739E-004 0.40193E-003-0.90304E-004 0.42226E-003
     151  0.12251E-003 0.40712E-003-0.15854E-003 0.45375E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.35205E-004 0.75109E-004-0.71538E-004 0.10954E-003
     154  0.10959E-003 0.17666E-003-0.13125E-003 0.24586E-003
     155  0.16368E-003 0.29363E-003-0.18405E-003 0.38325E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.21901E-004 0.72110E-004-0.27934E-004 0.80373E-004
     159  0.26386E-004 0.72901E-004-0.48410E-004 0.91402E-004
     160  0.56204E-004 0.16424E-003-0.50810E-004 0.18087E-003
     161  0.75784E-004 0.16753E-003-0.88559E-004 0.20409E-003
     162  0.80088E-004 0.27492E-003-0.70773E-004 0.29497E-003
     163  0.10856E-003 0.27970E-003-0.12392E-003 0.32461E-003
     164  0.46812E-003 0.79154E-003-0.62030E-003 0.11093E-002
     165  0.30175E-003 0.46068E-003-0.32051E-003 0.63719E-003
     166  0.43406E-003 0.52711E-003-0.40871E-003 0.79580E-003
     167  0.56381E-003 0.61992E-003-0.49322E-003 0.97234E-003
     168  0.66221E-003 0.72483E-003-0.56628E-003 0.11334E-002
     169  0.70699E-003 0.81760E-003-0.62035E-003 0.12463E-002
     170  0.69443E-003 0.87609E-003-0.65171E-003 0.12940E-002
     171  0.63525E-003 0.88654E-003-0.65853E-003 0.12740E-002
     172  0.55234E-003 0.85250E-003-0.64614E-003 0.12039E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.72705E-004 0.11204E-003-0.18043E-003 0.22449E-003
     175  0.20742E-003 0.35454E-003-0.33583E-003 0.53057E-003
     176  0.34144E-003 0.58603E-003-0.47787E-003 0.82968E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.47851E-004 0.79466E-004-0.96079E-004 0.13355E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.62795E-004 0.86752E-004-0.12144E-003 0.16192E-003
     187  0.77330E-004 0.96420E-004-0.14569E-003 0.19106E-003
     188  0.88592E-004 0.10706E-003-0.16654E-003 0.21690E-003
     189  0.94423E-004 0.11635E-003-0.18197E-003 0.23572E-003
     190  0.94236E-004 0.12203E-003-0.19069E-003 0.24522E-003
     191  0.89077E-004 0.12276E-003-0.19257E-003 0.24512E-003
     192  0.81029E-004 0.11873E-003-0.18857E-003 0.23711E-003
     193  0.15567E-003 0.19495E-003-0.17719E-003 0.30600E-003
     194  0.20841E-003 0.22473E-003-0.22478E-003 0.38008E-003
     195  0.25805E-003 0.26444E-003-0.27037E-003 0.45784E-003
     196  0.29444E-003 0.30850E-003-0.30960E-003 0.52699E-003
     197  0.31011E-003 0.34832E-003-0.33863E-003 0.57634E-003
     198  0.30336E-003 0.37522E-003-0.35495E-003 0.59900E-003
     199  0.27842E-003 0.38395E-003-0.35838E-003 0.59445E-003
     200  0.24350E-003 0.37492E-003-0.35087E-003 0.56830E-003
     201  0.24309E-003 0.32351E-003-0.24954E-003 0.47542E-003
     202  0.33626E-003 0.37384E-003-0.31753E-003 0.59468E-003
     203  0.42554E-003 0.44241E-003-0.38275E-003 0.72341E-003
     204  0.49152E-003 0.51902E-003-0.43889E-003 0.83880E-003
     205  0.52049E-003 0.58781E-003-0.48057E-003 0.92053E-003
     206  0.50888E-003 0.63290E-003-0.50409E-003 0.95584E-003
     207  0.46490E-003 0.64504E-003-0.50913E-003 0.94415E-003
     208  0.40381E-003 0.62524E-003-0.49866E-003 0.89591E-003
     209  0.29294E-003 0.64779E-003-0.50213E-003 0.87039E-003
     210  0.41165E-003 0.74191E-003-0.59544E-003 0.10365E-002
     211  0.36477E-003 0.69979E-003-0.56658E-003 0.97148E-003
     212  0.32608E-003 0.66886E-003-0.53554E-003 0.91679E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.52574E-004 0.96203E-004-0.14410E-003 0.18107E-003
     215  0.12302E-003 0.29668E-003-0.26943E-003 0.41922E-003
     216  0.20396E-003 0.48385E-003-0.38517E-003 0.65120E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.66483E-004 0.10639E-003-0.17243E-003 0.21324E-003
     221  0.61181E-004 0.10156E-003-0.16334E-003 0.20184E-003
     222  0.56582E-004 0.98193E-004-0.15415E-003 0.19132E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.18144E-003 0.33594E-003-0.32116E-003 0.49892E-003
     224  0.15907E-003 0.31927E-003-0.30466E-003 0.46910E-003
     225  0.13997E-003 0.30639E-003-0.28761E-003 0.44293E-003
     226  0.29809E-003 0.55185E-003-0.45770E-003 0.77646E-003
     227  0.26152E-003 0.52219E-003-0.43480E-003 0.72810E-003
     228  0.23084E-003 0.49992E-003-0.41080E-003 0.68699E-003
     229  0.28332E-003 0.20293E-003-0.15490E-003 0.38137E-003
     230  0.25948E-003 0.62775E-003-0.46107E-003 0.82096E-003
     231  0.22975E-003 0.59602E-003-0.41471E-003 0.76158E-003
     232  0.20966E-003 0.53669E-003-0.36038E-003 0.67961E-003
     233  0.20919E-003 0.44369E-003-0.29738E-003 0.57364E-003
     234  0.23422E-003 0.32576E-003-0.22742E-003 0.46119E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.44098E-004 0.49096E-004-0.49257E-004 0.82349E-004
     237  0.97892E-004 0.11571E-003-0.88727E-004 0.17563E-003
     238  0.17866E-003 0.16700E-003-0.12254E-003 0.27354E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10397E-003 0.28137E-003-0.24481E-003 0.38718E-003
     244  0.17635E-003 0.46668E-003-0.35351E-003 0.61144E-003
     245  0.15433E-003 0.44855E-003-0.32150E-003 0.57304E-003
     246  0.46944E-004 0.90702E-004-0.12924E-003 0.16473E-003
     247  0.43105E-004 0.85279E-004-0.11384E-003 0.14863E-003
     248  0.44426E-004 0.90387E-004-0.10571E-003 0.14601E-003
     249  0.39811E-004 0.64312E-004-0.71376E-004 0.10400E-003
     250  0.81595E-004 0.16629E-003-0.12856E-003 0.22548E-003
     251  0.14881E-003 0.25372E-003-0.17811E-003 0.34387E-003
     252  0.13578E-003 0.34296E-003-0.23423E-003 0.43695E-003
     253  0.13987E-003 0.41108E-003-0.28304E-003 0.51832E-003
     254  0.82986E-004 0.22678E-003-0.17298E-003 0.29705E-003
     255  0.90279E-004 0.26785E-003-0.22275E-003 0.35988E-003
     256  0.85611E-004 0.27107E-003-0.20830E-003 0.35241E-003
     257  0.38922E-003 0.47447E-004 0.54954E-004 0.39593E-003
     258  0.35077E-003 0.88774E-004-0.78020E-004 0.37014E-003
     259  0.40801E-003 0.20787E-004-0.13980E-004 0.40878E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.42769E-003 0.89736E-005 0.31451E-004 0.42894E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.51128E-004 0.26014E-004 0.14007E-004 0.59051E-004
     263  0.14357E-003 0.37489E-004 0.28016E-004 0.15100E-003
     264  0.25905E-003 0.43039E-004 0.41784E-004 0.26591E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.49210E-004 0.35292E-004-0.26323E-004 0.66031E-004
     269  0.54175E-004 0.26124E-004-0.71423E-005 0.60567E-004
     270  0.55443E-004 0.23145E-004 0.66174E-005 0.60443E-004
     271  0.12208E-003 0.67578E-004-0.46100E-004 0.14695E-003
     272  0.14378E-003 0.36849E-004-0.10605E-004 0.14880E-003
     273  0.15360E-003 0.27400E-004 0.14725E-004 0.15672E-003
     274  0.22414E-003 0.84173E-004-0.62412E-004 0.24743E-003
     275  0.26427E-003 0.33127E-004-0.12237E-004 0.26662E-003
     276  0.28062E-003 0.20634E-004 0.23355E-004 0.28235E-003
     277  0.28155E-003 0.11976E-003 0.57587E-004 0.31133E-003
     278  0.11933E-003 0.19730E-003 0.44854E-004 0.23490E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.39987E-004 0.33069E-004 0.15538E-004 0.54166E-004
     282  0.23527E-004 0.41519E-004 0.12861E-004 0.49424E-004
     283  0.10969E-003 0.60991E-004 0.30141E-004 0.12908E-003
     284  0.57065E-004 0.87672E-004 0.24192E-004 0.10737E-003
     285  0.19215E-003 0.89003E-004 0.44094E-004 0.21630E-003
     286  0.89594E-004 0.13942E-003 0.34684E-004 0.16932E-003
     287 -0.21717E-003 0.61408E-003 0.71754E-004 0.65529E-003
     288 -0.10974E-003 0.33983E-003 0.34193E-004 0.35874E-003
     289 -0.15836E-003 0.43008E-003 0.41973E-004 0.46023E-003
     290 -0.19915E-003 0.52320E-003 0.53512E-004 0.56237E-003
     291 -0.89130E-003 0.66770E-003 0.17458E-003 0.11273E-002
     292 -0.64631E-003 0.68172E-003 0.61518E-004 0.94140E-003
     293 -0.89680E-003 0.68174E-003 0.90677E-004 0.11301E-002
     294 -0.46721E-003 0.37325E-003 0.89225E-004 0.60461E-003
     295 -0.63261E-003 0.46566E-003 0.10928E-003 0.79308E-003
     296 -0.78109E-003 0.56404E-003 0.13695E-003 0.97313E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.33341E-003 0.37629E-003 0.24100E-004 0.50332E-003
     298 -0.46481E-003 0.37806E-003 0.39740E-004 0.60046E-003
     299 -0.45206E-003 0.47564E-003 0.30347E-004 0.65689E-003
     300 -0.62607E-003 0.47541E-003 0.49471E-004 0.78768E-003
     301 -0.56305E-003 0.57873E-003 0.41488E-004 0.80850E-003
     302 -0.77727E-003 0.57718E-003 0.65264E-004 0.97033E-003
     303  0.75178E-003 0.14070E-002 0.82340E-003 0.17952E-002
     304 -0.64589E-003 0.70624E-003 0.30347E-003 0.10040E-002
     305 -0.22904E-003 0.83924E-003 0.46497E-003 0.98640E-003
     306  0.27022E-003 0.10791E-002 0.64432E-003 0.12855E-002
     307  0.37754E-003 0.77105E-003 0.50649E-003 0.99679E-003
     308  0.44626E-003 0.95352E-003 0.60504E-003 0.12143E-002
     309  0.57130E-003 0.11692E-002 0.71424E-003 0.14844E-002
     310 -0.34461E-003 0.39538E-003 0.16881E-003 0.55098E-003
     311 -0.12817E-003 0.46824E-003 0.27286E-003 0.55689E-003
     312  0.13204E-003 0.59833E-003 0.38969E-003 0.72615E-003
     313 -0.47782E-003 0.48973E-003 0.20458E-003 0.71414E-003
     314 -0.20278E-003 0.57771E-003 0.32820E-003 0.69468E-003
     315  0.12921E-003 0.73795E-003 0.46657E-003 0.88258E-003
     316 -0.58470E-003 0.59354E-003 0.24926E-003 0.86965E-003
     317 -0.24080E-003 0.70214E-003 0.39321E-003 0.84000E-003
     318  0.17314E-003 0.90028E-003 0.55363E-003 0.10710E-002
     319  0.79813E-003 0.20794E-002 0.12653E-002 0.25616E-002
     320  0.11170E-002 0.17584E-002 0.98073E-003 0.23025E-002
     321  0.13242E-002 0.20759E-002 0.11094E-002 0.27007E-002
     322  0.13528E-002 0.22900E-002 0.12016E-002 0.29186E-002
     323  0.12155E-002 0.23441E-002 0.12539E-002 0.29231E-002
     324  0.98049E-003 0.22244E-002 0.12648E-002 0.27403E-002
     325  0.40947E-003 0.10617E-002 0.78055E-003 0.13799E-002
     326  0.52634E-003 0.13685E-002 0.95444E-003 0.17495E-002
     327  0.67673E-003 0.17521E-002 0.11339E-002 0.21939E-002
     328  0.54675E-003 0.93738E-003 0.60224E-003 0.12411E-002
     329  0.63593E-003 0.10768E-002 0.67900E-003 0.14230E-002
     330  0.64155E-003 0.11589E-002 0.73256E-003 0.15137E-002
     331  0.58347E-003 0.11710E-002 0.76330E-003 0.15147E-002
     332  0.49583E-003 0.11272E-002 0.77665E-003 0.14559E-002
     333  0.67443E-003 0.11692E-002 0.72210E-003 0.15308E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    7.1190      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.80108E-003 0.13550E-002 0.81767E-003 0.17738E-002
     335  0.81728E-003 0.14693E-002 0.88611E-003 0.19006E-002
     336  0.74601E-003 0.14916E-002 0.92617E-003 0.19077E-002
     337  0.63446E-003 0.14411E-002 0.94547E-003 0.18366E-002
     338  0.86776E-003 0.14486E-002 0.85334E-003 0.18920E-002
     339  0.10377E-002 0.16971E-002 0.96811E-003 0.22123E-002
     340  0.10656E-002 0.18601E-002 0.10518E-002 0.23879E-002
     341  0.96989E-003 0.19001E-002 0.11008E-002 0.24006E-002
     342  0.81654E-003 0.18349E-002 0.11214E-002 0.23003E-002
     343  0.37966E-003 0.21479E-002 0.12727E-002 0.25253E-002
     344  0.71071E-003 0.20750E-002 0.12845E-002 0.25418E-002
     345  0.60714E-003 0.21342E-002 0.13032E-002 0.25733E-002
     346  0.48327E-003 0.21464E-002 0.12946E-002 0.25527E-002
     347  0.20813E-003 0.10029E-002 0.76508E-003 0.12784E-002
     348  0.26202E-003 0.13347E-002 0.94568E-003 0.16566E-002
     349  0.32176E-003 0.17685E-002 0.11338E-002 0.21253E-002
     350  0.34655E-003 0.10135E-002 0.78075E-003 0.13254E-002
     351  0.29516E-003 0.98782E-003 0.77885E-003 0.12921E-002
     352  0.25048E-003 0.98586E-003 0.77399E-003 0.12782E-002
     353  0.44970E-003 0.13251E-002 0.95987E-003 0.16969E-002
     354  0.38323E-003 0.13087E-002 0.96162E-003 0.16686E-002
     355  0.32149E-003 0.13138E-002 0.95742E-003 0.16571E-002
     356  0.58386E-003 0.17256E-002 0.11454E-002 0.21518E-002
     357  0.49713E-003 0.17339E-002 0.11540E-002 0.21413E-002
     358  0.40768E-003 0.17491E-002 0.11494E-002 0.21323E-002
     359  0.26801E-003 0.98783E-003 0.30221E-003 0.10672E-002
     360  0.26033E-003 0.22303E-002 0.12502E-002 0.25700E-002
     361  0.11006E-003 0.23304E-002 0.12255E-002 0.26353E-002
     362 -0.34736E-004 0.23119E-002 0.11685E-002 0.25906E-002
     363 -0.12471E-003 0.21653E-002 0.10827E-002 0.24241E-002
     364 -0.14863E-003 0.19378E-002 0.97280E-003 0.21734E-002
