
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
     108   0.0000       0.0000       0.0000       0.0000     
     109   0.0000       0.0000       0.0000       0.0000     
     110  0.25464E-004 0.11535E-003 0.16637E-003 0.20404E-003
     111  0.19646E-004 0.11755E-003 0.16030E-003 0.19975E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.14441E-004 0.11627E-003 0.15065E-003 0.19085E-003
     113  0.11165E-004 0.11076E-003 0.13698E-003 0.17651E-003
     114  0.10589E-004 0.10205E-003 0.11978E-003 0.15771E-003
     115  0.12502E-004 0.92182E-004 0.10028E-003 0.13679E-003
     116  0.15828E-004 0.83252E-004 0.79931E-004 0.11649E-003
     117  0.19203E-004 0.76512E-004 0.60021E-004 0.99123E-004
     118  0.49821E-004 0.35253E-003 0.31042E-003 0.47235E-003
     119  0.26822E-004 0.35569E-003 0.29894E-003 0.46540E-003
     120  0.64873E-005 0.34649E-003 0.28073E-003 0.44599E-003
     121 -0.64278E-005 0.32256E-003 0.25497E-003 0.41121E-003
     122 -0.89603E-005 0.28766E-003 0.22262E-003 0.36386E-003
     123 -0.16775E-005 0.24926E-003 0.18604E-003 0.31103E-003
     124  0.11651E-004 0.21466E-003 0.14796E-003 0.26097E-003
     125  0.26117E-004 0.18844E-003 0.11082E-003 0.22017E-003
     126  0.80866E-004 0.57515E-003 0.44312E-003 0.73054E-003
     127  0.43928E-004 0.58268E-003 0.42632E-003 0.72332E-003
     128  0.11372E-004 0.56838E-003 0.39983E-003 0.69502E-003
     129 -0.82214E-005 0.52760E-003 0.36252E-003 0.64019E-003
     130 -0.96300E-005 0.46764E-003 0.31598E-003 0.56447E-003
     131  0.55708E-005 0.40216E-003 0.26365E-003 0.48091E-003
     132  0.30080E-004 0.34460E-003 0.20934E-003 0.40432E-003
     133  0.54781E-004 0.30275E-003 0.15651E-003 0.34519E-003
     134  0.93304E-004 0.39048E-003-0.31212E-004 0.40268E-003
     135  0.12399E-003 0.38265E-003 0.79723E-004 0.41006E-003
     136  0.10965E-003 0.38559E-003 0.24335E-004 0.40161E-003
     137   0.0000       0.0000       0.0000       0.0000     
     138  0.20699E-004 0.70267E-004-0.10033E-004 0.73936E-004
     139  0.47815E-004 0.16012E-003-0.17975E-004 0.16807E-003
     140  0.72146E-004 0.26752E-003-0.24684E-004 0.27818E-003
     141   0.0000       0.0000       0.0000       0.0000     
     142   0.0000       0.0000       0.0000       0.0000     
     143  0.22046E-004 0.70614E-004 0.23589E-004 0.77645E-004
     144  0.21351E-004 0.70214E-004 0.68350E-005 0.73706E-004
     145  0.43489E-004 0.16380E-003 0.43595E-004 0.17499E-003
     146  0.45522E-004 0.16081E-003 0.12906E-004 0.16762E-003
     147  0.77739E-004 0.26839E-003 0.61665E-004 0.28615E-003
     148  0.75143E-004 0.26660E-003 0.18602E-004 0.27761E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.19166E-003 0.41488E-003-0.23362E-003 0.51326E-003
     150  0.92076E-004 0.39383E-003-0.90871E-004 0.41453E-003
     151  0.12187E-003 0.39905E-003-0.15787E-003 0.44611E-003
     152   0.0000       0.0000       0.0000       0.0000     
     153  0.35041E-004 0.73650E-004-0.70943E-004 0.10810E-003
     154  0.10898E-003 0.17328E-003-0.13016E-003 0.24258E-003
     155  0.16278E-003 0.28801E-003-0.18251E-003 0.37783E-003
     156   0.0000       0.0000       0.0000       0.0000     
     157   0.0000       0.0000       0.0000       0.0000     
     158  0.21835E-004 0.70656E-004-0.28108E-004 0.79115E-004
     159  0.26291E-004 0.71454E-004-0.48208E-004 0.90116E-004
     160  0.56087E-004 0.16090E-003-0.51128E-004 0.17790E-003
     161  0.75486E-004 0.16420E-003-0.88189E-004 0.20109E-003
     162  0.79775E-004 0.26934E-003-0.71217E-004 0.28980E-003
     163  0.10808E-003 0.27416E-003-0.12339E-003 0.31948E-003
     164  0.46434E-003 0.77773E-003-0.60925E-003 0.10916E-002
     165  0.29984E-003 0.45224E-003-0.31714E-003 0.62849E-003
     166  0.43075E-003 0.51797E-003-0.40386E-003 0.78546E-003
     167  0.55889E-003 0.60965E-003-0.48687E-003 0.95973E-003
     168  0.65593E-003 0.71313E-003-0.55853E-003 0.11184E-002
     169  0.70001E-003 0.80453E-003-0.61140E-003 0.12293E-002
     170  0.68755E-003 0.86204E-003-0.64183E-003 0.12759E-002
     171  0.62919E-003 0.87214E-003-0.64806E-003 0.12556E-002
     172  0.54743E-003 0.83831E-003-0.63531E-003 0.11858E-002
     173   0.0000       0.0000       0.0000       0.0000     
     174  0.72200E-004 0.10992E-003-0.17725E-003 0.22071E-003
     175  0.20560E-003 0.34820E-003-0.32988E-003 0.52186E-003
     176  0.33851E-003 0.57573E-003-0.46939E-003 0.81632E-003
     177   0.0000       0.0000       0.0000       0.0000     
     178   0.0000       0.0000       0.0000       0.0000     
     179   0.0000       0.0000       0.0000       0.0000     
     180   0.0000       0.0000       0.0000       0.0000     
     181   0.0000       0.0000       0.0000       0.0000     
     182   0.0000       0.0000       0.0000       0.0000     
     183   0.0000       0.0000       0.0000       0.0000     
     184   0.0000       0.0000       0.0000       0.0000     
     185  0.47563E-004 0.77967E-004-0.95074E-004 0.13183E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     186  0.62337E-004 0.85167E-004-0.12001E-003 0.15982E-003
     187  0.76689E-004 0.94707E-004-0.14382E-003 0.18851E-003
     188  0.87801E-004 0.10519E-003-0.16427E-003 0.21391E-003
     189  0.93553E-004 0.11433E-003-0.17936E-003 0.23236E-003
     190  0.93378E-004 0.11990E-003-0.18782E-003 0.24160E-003
     191  0.88309E-004 0.12059E-003-0.18953E-003 0.24137E-003
     192  0.80394E-004 0.11658E-003-0.18543E-003 0.23332E-003
     193  0.15457E-003 0.19140E-003-0.17534E-003 0.30211E-003
     194  0.20667E-003 0.22083E-003-0.22212E-003 0.37526E-003
     195  0.25565E-003 0.26003E-003-0.26691E-003 0.45190E-003
     196  0.29149E-003 0.30346E-003-0.30537E-003 0.51992E-003
     197  0.30689E-003 0.34266E-003-0.33377E-003 0.56833E-003
     198  0.30021E-003 0.36908E-003-0.34960E-003 0.59040E-003
     199  0.27561E-003 0.37757E-003-0.35272E-003 0.58560E-003
     200  0.24118E-003 0.36851E-003-0.34503E-003 0.55948E-003
     201  0.24143E-003 0.31763E-003-0.24693E-003 0.46920E-003
     202  0.33353E-003 0.36740E-003-0.31377E-003 0.58709E-003
     203  0.42166E-003 0.43511E-003-0.37784E-003 0.71406E-003
     204  0.48669E-003 0.51065E-003-0.43290E-003 0.82767E-003
     205  0.51518E-003 0.57841E-003-0.47365E-003 0.90792E-003
     206  0.50367E-003 0.62272E-003-0.49648E-003 0.94231E-003
     207  0.46028E-003 0.63452E-003-0.50106E-003 0.93034E-003
     208  0.40003E-003 0.61476E-003-0.49034E-003 0.88227E-003
     209  0.29147E-003 0.63153E-003-0.49052E-003 0.85112E-003
     210  0.40860E-003 0.72818E-003-0.58426E-003 0.10191E-002
     211  0.36229E-003 0.68574E-003-0.55527E-003 0.95385E-003
     212  0.32409E-003 0.65395E-003-0.52409E-003 0.89853E-003
     213   0.0000       0.0000       0.0000       0.0000     
     214  0.52331E-004 0.93783E-004-0.14072E-003 0.17702E-003
     215  0.12238E-003 0.28923E-003-0.26312E-003 0.40971E-003
     216  0.20290E-003 0.47167E-003-0.37621E-003 0.63653E-003
     217   0.0000       0.0000       0.0000       0.0000     
     218   0.0000       0.0000       0.0000       0.0000     
     219   0.0000       0.0000       0.0000       0.0000     
     220  0.66070E-004 0.10428E-003-0.16921E-003 0.20946E-003
     221  0.60836E-004 0.99410E-004-0.16008E-003 0.19801E-003
     222  0.56292E-004 0.95943E-004-0.15082E-003 0.18741E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     223  0.17997E-003 0.32958E-003-0.31515E-003 0.49024E-003
     224  0.15790E-003 0.31274E-003-0.29857E-003 0.46031E-003
     225  0.13905E-003 0.29949E-003-0.28142E-003 0.43385E-003
     226  0.29573E-003 0.54156E-003-0.44912E-003 0.76319E-003
     227  0.25962E-003 0.51162E-003-0.42612E-003 0.71466E-003
     228  0.22934E-003 0.48871E-003-0.40198E-003 0.67307E-003
     229  0.28441E-003 0.18866E-003-0.14639E-003 0.37136E-003
     230  0.25877E-003 0.60966E-003-0.44933E-003 0.80034E-003
     231  0.23002E-003 0.57636E-003-0.40296E-003 0.73991E-003
     232  0.21096E-003 0.51639E-003-0.34889E-003 0.65794E-003
     233  0.21118E-003 0.42413E-003-0.28652E-003 0.55369E-003
     234  0.23621E-003 0.30834E-003-0.21757E-003 0.44520E-003
     235   0.0000       0.0000       0.0000       0.0000     
     236  0.44073E-004 0.46801E-004-0.46662E-004 0.79436E-004
     237  0.98673E-004 0.10916E-003-0.83944E-004 0.16940E-003
     238  0.17989E-003 0.15630E-003-0.11583E-003 0.26497E-003
     239   0.0000       0.0000       0.0000       0.0000     
     240   0.0000       0.0000       0.0000       0.0000     
     241   0.0000       0.0000       0.0000       0.0000     
     242   0.0000       0.0000       0.0000       0.0000     
     243  0.10372E-003 0.27334E-003-0.23844E-003 0.37726E-003
     244  0.17591E-003 0.45327E-003-0.34442E-003 0.59584E-003
     245  0.15465E-003 0.43392E-003-0.31230E-003 0.55654E-003
     246  0.46786E-004 0.88146E-004-0.12584E-003 0.16061E-003
     247  0.43047E-004 0.82548E-004-0.11045E-003 0.14445E-003
     248  0.44496E-004 0.87119E-004-0.10205E-003 0.14137E-003
     249  0.39859E-004 0.61705E-004-0.68414E-004 0.10038E-003
     250  0.82631E-004 0.15853E-003-0.12303E-003 0.21701E-003
     251  0.15058E-003 0.24077E-003-0.17035E-003 0.33115E-003
     252  0.13749E-003 0.32827E-003-0.22560E-003 0.42138E-003
     253  0.14100E-003 0.39580E-003-0.27393E-003 0.50157E-003
     254  0.84046E-004 0.21743E-003-0.16660E-003 0.28652E-003
     255  0.90478E-004 0.25919E-003-0.21627E-003 0.34949E-003
     256  0.86355E-004 0.26129E-003-0.20155E-003 0.34111E-003
     257  0.38166E-003 0.44798E-004 0.57026E-004 0.38849E-003
     258  0.34990E-003 0.78464E-004-0.71260E-004 0.36560E-003
     259  0.40460E-003 0.14093E-004-0.90146E-005 0.40494E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     260  0.42180E-003 0.49292E-005 0.34789E-004 0.42326E-003
     261   0.0000       0.0000       0.0000       0.0000     
     262  0.50324E-004 0.25069E-004 0.14678E-004 0.58107E-004
     263  0.14134E-003 0.35683E-004 0.29215E-004 0.14867E-003
     264  0.25453E-003 0.40678E-004 0.43429E-004 0.26140E-003
     265   0.0000       0.0000       0.0000       0.0000     
     266   0.0000       0.0000       0.0000       0.0000     
     267   0.0000       0.0000       0.0000       0.0000     
     268  0.49008E-004 0.33418E-004-0.24246E-004 0.64082E-004
     269  0.53735E-004 0.24656E-004-0.56019E-005 0.59386E-004
     270  0.54780E-004 0.22000E-004 0.76700E-005 0.59528E-004
     271  0.12222E-003 0.62572E-004-0.42288E-004 0.14367E-003
     272  0.14305E-003 0.33288E-004-0.77929E-005 0.14707E-003
     273  0.15199E-003 0.24946E-004 0.16630E-004 0.15492E-003
     274  0.22411E-003 0.76269E-004-0.57079E-004 0.24352E-003
     275  0.26257E-003 0.27786E-004-0.83170E-005 0.26416E-003
     276  0.27725E-003 0.17210E-004 0.25995E-004 0.27900E-003
     277  0.27370E-003 0.11733E-003 0.58851E-004 0.30355E-003
     278  0.11293E-003 0.19427E-003 0.45840E-004 0.22934E-003
     279   0.0000       0.0000       0.0000       0.0000     
     280   0.0000       0.0000       0.0000       0.0000     
     281  0.39185E-004 0.32209E-004 0.15958E-004 0.53175E-004
     282  0.22898E-004 0.40658E-004 0.13182E-004 0.48489E-004
     283  0.10732E-003 0.59402E-004 0.30881E-004 0.12649E-003
     284  0.55147E-004 0.85994E-004 0.24761E-004 0.10512E-003
     285  0.18738E-003 0.86907E-004 0.45102E-004 0.21142E-003
     286  0.85713E-004 0.13703E-003 0.35466E-004 0.16548E-003
     287 -0.22646E-003 0.60537E-003 0.74489E-004 0.65062E-003
     288 -0.11489E-003 0.33496E-003 0.35587E-004 0.35590E-003
     289 -0.16526E-003 0.42410E-003 0.43677E-004 0.45725E-003
     290 -0.20757E-003 0.51596E-003 0.55634E-004 0.55892E-003
     291 -0.87404E-003 0.65800E-003 0.17786E-003 0.11084E-002
     292 -0.64562E-003 0.67138E-003 0.64774E-004 0.93369E-003
     293 -0.88650E-003 0.67117E-003 0.94266E-004 0.11159E-002
     294 -0.45804E-003 0.36802E-003 0.91343E-004 0.59463E-003
     295 -0.62089E-003 0.45904E-003 0.11178E-003 0.78020E-003
     296 -0.76670E-003 0.55590E-003 0.13982E-003 0.95729E-003
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     297 -0.33328E-003 0.37061E-003 0.25917E-004 0.49910E-003
     298 -0.45951E-003 0.37232E-003 0.41896E-004 0.59289E-003
     299 -0.45208E-003 0.46854E-003 0.32543E-004 0.65189E-003
     300 -0.61938E-003 0.46816E-003 0.52047E-004 0.77815E-003
     301 -0.56300E-003 0.57008E-003 0.44139E-004 0.80244E-003
     302 -0.76898E-003 0.56831E-003 0.68301E-004 0.95863E-003
     303  0.76099E-003 0.13933E-002 0.81788E-003 0.17859E-002
     304 -0.62571E-003 0.69750E-003 0.30564E-003 0.98561E-003
     305 -0.20978E-003 0.83059E-003 0.46522E-003 0.97484E-003
     306  0.28538E-003 0.10689E-002 0.64194E-003 0.12791E-002
     307  0.38320E-003 0.76398E-003 0.50329E-003 0.99187E-003
     308  0.45364E-003 0.94458E-003 0.60115E-003 0.12081E-002
     309  0.57984E-003 0.11580E-002 0.70952E-003 0.14767E-002
     310 -0.33367E-003 0.39075E-003 0.17036E-003 0.54134E-003
     311 -0.11756E-003 0.46373E-003 0.27327E-003 0.55095E-003
     312  0.14063E-003 0.59304E-003 0.38848E-003 0.72277E-003
     313 -0.46378E-003 0.48384E-003 0.20637E-003 0.70127E-003
     314 -0.18909E-003 0.57197E-003 0.32863E-003 0.68622E-003
     315  0.14034E-003 0.73126E-003 0.46503E-003 0.87789E-003
     316 -0.56757E-003 0.58626E-003 0.25126E-003 0.85379E-003
     317 -0.22423E-003 0.69500E-003 0.39356E-003 0.82957E-003
     318  0.18646E-003 0.89189E-003 0.55169E-003 0.10652E-002
     319  0.79833E-003 0.20457E-002 0.12444E-002 0.25240E-002
     320  0.11203E-002 0.17397E-002 0.97196E-003 0.22861E-002
     321  0.13228E-002 0.20517E-002 0.10975E-002 0.26765E-002
     322  0.13490E-002 0.22607E-002 0.11868E-002 0.28877E-002
     323  0.12119E-002 0.23116E-002 0.12366E-002 0.28881E-002
     324  0.97908E-003 0.21912E-002 0.12456E-002 0.27040E-002
     325  0.41063E-003 0.10455E-002 0.76798E-003 0.13607E-002
     326  0.52743E-003 0.13471E-002 0.93889E-003 0.17247E-002
     327  0.67715E-003 0.17240E-002 0.11152E-002 0.21620E-002
     328  0.54973E-003 0.92805E-003 0.59711E-003 0.12329E-002
     329  0.63690E-003 0.10651E-002 0.67199E-003 0.14112E-002
     330  0.64152E-003 0.11451E-002 0.72385E-003 0.14989E-002
     331  0.58340E-003 0.11559E-002 0.75314E-003 0.14979E-002
     332  0.49630E-003 0.11114E-002 0.76524E-003 0.14378E-002
     333  0.67822E-003 0.11573E-002 0.71584E-003 0.15204E-002
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.8740      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     334  0.80209E-003 0.13399E-002 0.80908E-003 0.17588E-002
     335  0.81688E-003 0.14514E-002 0.87540E-003 0.18816E-002
     336  0.74553E-003 0.14719E-002 0.91365E-003 0.18860E-002
     337  0.63468E-003 0.14205E-002 0.93138E-003 0.18133E-002
     338  0.87158E-003 0.14335E-002 0.84579E-003 0.18788E-002
     339  0.10379E-002 0.16776E-002 0.95777E-003 0.21929E-002
     340  0.10638E-002 0.18368E-002 0.10389E-002 0.23632E-002
     341  0.96803E-003 0.18743E-002 0.10857E-002 0.23725E-002
     342  0.81579E-003 0.18080E-002 0.11045E-002 0.22703E-002
     343  0.38549E-003 0.21031E-002 0.12462E-002 0.24748E-002
     344  0.71159E-003 0.20387E-002 0.12618E-002 0.25010E-002
     345  0.60943E-003 0.20945E-002 0.12788E-002 0.25286E-002
     346  0.48756E-003 0.21044E-002 0.12690E-002 0.25054E-002
     347  0.21157E-003 0.98089E-003 0.74891E-003 0.12521E-002
     348  0.26630E-003 0.13058E-002 0.92579E-003 0.16227E-002
     349  0.32679E-003 0.17310E-002 0.11101E-002 0.20822E-002
     350  0.34828E-003 0.99663E-003 0.76723E-003 0.13051E-002
     351  0.29740E-003 0.96984E-003 0.76441E-003 0.12702E-002
     352  0.25326E-003 0.96618E-003 0.75866E-003 0.12543E-002
     353  0.45150E-003 0.13026E-002 0.94310E-003 0.16704E-002
     354  0.38577E-003 0.12847E-002 0.94372E-003 0.16401E-002
     355  0.32483E-003 0.12877E-002 0.93847E-003 0.16262E-002
     356  0.58516E-003 0.16958E-002 0.11252E-002 0.21176E-002
     357  0.49950E-003 0.17018E-002 0.11324E-002 0.21043E-002
     358  0.41136E-003 0.17146E-002 0.11267E-002 0.20925E-002
     359  0.27160E-003 0.96273E-003 0.28929E-003 0.10413E-002
     360  0.26835E-003 0.21786E-002 0.12221E-002 0.25123E-002
     361  0.12203E-003 0.22709E-002 0.11959E-002 0.25695E-002
     362 -0.18294E-004 0.22483E-002 0.11383E-002 0.25201E-002
     363 -0.10484E-003 0.21023E-002 0.10528E-002 0.23535E-002
     364 -0.12717E-003 0.18790E-002 0.94436E-003 0.21068E-002
